"ensgene","kTotal","kWithin","kOut","kDiff","symbol","module"
"ENSMUSG00000019194",129.162270180333,65.5669983092389,63.5952718710943,1.97172643814463,"Scn1b","turquoise"
"ENSMUSG00000019467",101.993875486407,40.0573423835388,61.9365331028678,-21.879190719329,"Arhgef25","turquoise"
"ENSMUSG00000019558",138.806989061756,83.2030322769387,55.603956784817,27.5990754921217,"Slc6a8","turquoise"
"ENSMUSG00000019699",220.269390388448,139.011080498027,81.2583098904211,57.7527706076059,"Akt3","turquoise"
"ENSMUSG00000019791",63.1593355677529,30.461501154918,32.6978344128349,-2.23633325791693,"Hint3","brown"
"ENSMUSG00000019831",394.047038169265,263.761282282182,130.285755887083,133.475526395099,"Wasf1","turquoise"
"ENSMUSG00000019960",218.758042042837,139.278027830973,79.4800142118637,59.7980136191097,"Dusp6","turquoise"
"ENSMUSG00000019970",88.5210633482821,44.7701920572646,43.7508712910175,1.01932076624712,"Sgk1","turquoise"
"ENSMUSG00000020374",203.264045740918,132.817513551883,70.4465321890347,62.3709813628486,"Rasgef1c","turquoise"
"ENSMUSG00000020423",127.375112582734,58.6410272848554,68.7340852978786,-10.0930580130232,"Btg2","turquoise"
"ENSMUSG00000020431",346.905416571382,231.033753076403,115.871663494978,115.162089581425,"Adcy1","turquoise"
"ENSMUSG00000020577",128.212719827018,60.2757387701907,67.9369810568275,-7.66124228663674,"Tspan13","turquoise"
"ENSMUSG00000020635",91.9942451955705,50.8666307269971,41.1276144685734,9.73901625842362,"Fkbp1b","turquoise"
"ENSMUSG00000020684",194.103390396017,107.657732364323,86.4456580316939,21.212074332629,"Rasl10b","turquoise"
"ENSMUSG00000020707",86.2018315740818,33.2263296568837,52.9755019171982,-19.7491722603145,"Rnf135","turquoise"
"ENSMUSG00000020810",80.4994097475403,26.4575590390831,54.0418507084572,-27.5842916693741,"Cygb","blue"
"ENSMUSG00000020827",255.342654823131,154.434403202591,100.908251620539,53.5261515820519,"Mink1","turquoise"
"ENSMUSG00000020857",63.0080044009363,29.2365621596471,33.7714422412892,-4.53488008164206,"Nme2","pink"
"ENSMUSG00000020893",150.977635941123,85.5818360881215,65.3957998530017,20.1860362351198,"Per1","turquoise"
"ENSMUSG00000021071",302.422938698692,197.936391231126,104.486547467566,93.4498437635597,"Trim9","turquoise"
"ENSMUSG00000021123",112.226102944956,47.8771700946393,64.3489328503166,-16.4717627556773,"Rdh12","brown"
"ENSMUSG00000021196",246.126198593979,160.01376028712,86.1124383068594,73.9013219802604,"Pfkp","turquoise"
"ENSMUSG00000021219",161.977405078738,76.4056483520542,85.5717567266838,-9.16610837462966,"Rgs6","turquoise"
"ENSMUSG00000021224",240.446831649779,158.79374757788,81.6530840718989,77.140663505981,"Numb","turquoise"
"ENSMUSG00000021250",91.3531790542583,51.3547020254998,39.9984770287585,11.3562249967413,"Fos","turquoise"
"ENSMUSG00000021360",179.208854650692,101.577245224732,77.6316094259601,23.9456357987719,"Gcnt2","turquoise"
"ENSMUSG00000021453",114.020405018938,66.8907973364344,47.1296076825034,19.761189653931,"Gadd45g","turquoise"
"ENSMUSG00000021647",311.720115707318,57.790003902255,253.930111805063,-196.140107902808,"Cartpt","blue"
"ENSMUSG00000021676",320.330806148999,197.405149521816,122.925656627184,74.4794928946318,"Iqgap2","turquoise"
"ENSMUSG00000021680",167.516457921734,110.052947958729,57.4635099630054,52.5894379957235,"Crhbp","turquoise"
"ENSMUSG00000021779",201.474710940768,34.0359620131058,167.438748927663,-133.402786914557,"Thrb","magenta"
"ENSMUSG00000021816",248.134411716624,140.985957685641,107.148454030983,33.8375036546583,"Ppp3cb","turquoise"
"ENSMUSG00000021866",237.780910880204,148.122537559609,89.6583733205946,58.4641642390144,"Anxa11","turquoise"
"ENSMUSG00000021892",93.767965934416,43.677555472088,50.090410462328,-6.41285499023999,"Sh3bp5","turquoise"
"ENSMUSG00000021936",178.351871980948,103.681391272256,74.6704807086915,29.0109105635648,"Mapk8","turquoise"
"ENSMUSG00000022040",197.792770037681,111.051164522164,86.7416055155174,24.3095590066462,"Ephx2","turquoise"
"ENSMUSG00000022099",84.655266057883,40.80646545061,43.848800607273,-3.04233515666294,"Dmtn","turquoise"
"ENSMUSG00000022186",248.284687573879,135.893854466491,112.390833107388,23.503021359103,"Oxct1","turquoise"
"ENSMUSG00000022240",281.345332141576,184.644765412168,96.7005667294086,87.9441986827591,"Ctnnd2","turquoise"
"ENSMUSG00000022307",215.490606321425,127.048425987167,88.4421803342573,38.60624565291,"Oxr1","turquoise"
"ENSMUSG00000022324",317.623031297926,204.391610118941,113.231421178985,91.1601889399564,"Matn2","turquoise"
"ENSMUSG00000022342",376.970609269571,245.943671617436,131.026937652136,114.9167339653,"Kcnv1","turquoise"
"ENSMUSG00000022443",196.252571511355,111.894292799843,84.3582787115128,27.5360140883298,"Myh9","turquoise"
"ENSMUSG00000022454",304.472270802395,189.571348264902,114.900922537493,74.6704257274087,"Nell2","turquoise"
"ENSMUSG00000022565",59.6925409264668,26.6374333226945,33.0551076037723,-6.41767428107782,"Plec","turquoise"
"ENSMUSG00000022577",67.1195913249795,27.1142081837578,40.0053831412216,-12.8911749574638,"Ly6h","pink"
"ENSMUSG00000022602",268.486275457977,170.192056983365,98.2942184746115,71.8978385087537,"Arc","turquoise"
"ENSMUSG00000022696",217.873114739634,129.202295432683,88.6708193069517,40.531476125731,"Sidt1","turquoise"
"ENSMUSG00000022756",201.367660235295,117.634560533248,83.733099702047,33.9014608312011,"Slc7a4","turquoise"
"ENSMUSG00000022761",237.7592883085,139.697396865686,98.0618914428133,41.6355054228731,"Lztr1","turquoise"
"ENSMUSG00000022860",197.742789531258,31.414877044637,166.327912486621,-134.913035441984,"Chodl","blue"
"ENSMUSG00000023019",316.335212034898,198.132678353054,118.202533681844,79.9301446712103,"Gpd1","turquoise"
"ENSMUSG00000023032",101.429895631865,59.1459825661069,42.283913065758,16.8620695003489,"Slc4a8","turquoise"
"ENSMUSG00000023067",110.947532399756,53.5604302746621,57.3871021250937,-3.82667185043159,"Cdkn1a","turquoise"
"ENSMUSG00000023277",113.505963287031,56.0059926718613,57.4999706151693,-1.49397794330802,"Twf2","turquoise"
"ENSMUSG00000023805",223.780977421271,137.228917952514,86.5520594687575,50.6768584837563,"Synj2","turquoise"
"ENSMUSG00000023911",246.01063013659,53.4251517242514,192.585478412338,-139.160326688087,"Flywch2","blue"
"ENSMUSG00000024245",226.01053351697,142.871992054375,83.1385414625946,59.7334505917806,"Tmem178","turquoise"
"ENSMUSG00000024517",109.936564488158,35.5120210662223,74.4245434219359,-38.9125223557136,"Grp","magenta"
"ENSMUSG00000024533",78.9334643528623,37.6868360721771,41.2466282806851,-3.55979220850799,"Spire1","turquoise"
"ENSMUSG00000024589",158.940989522617,100.197793138898,58.7431963837188,41.4545967551794,"Nedd4l","turquoise"
"ENSMUSG00000024789",62.5568376011225,31.8659521643661,30.6908854367563,1.17506672760982,"Jak2","turquoise"
"ENSMUSG00000024793",407.692069160223,264.777727693182,142.914341467041,121.863386226141,"Tnfrsf25","turquoise"
"ENSMUSG00000024873",177.869251866147,33.7891869236041,144.080064942543,-110.290878018938,"Cnih2","yellow"
"ENSMUSG00000024935",218.05979137596,116.084913879213,101.974877496747,14.1100363824665,"Slc1a1","turquoise"
"ENSMUSG00000025092",253.764032973264,141.249238683484,112.514794289781,28.734444393703,"Hspa12a","turquoise"
"ENSMUSG00000025159",129.946110193852,26.1892802022143,103.756829991637,-77.567549789423,"Mms19","brown"
"ENSMUSG00000025277",359.250431327589,232.663778754477,126.586652573112,106.077126181365,"Abhd6","turquoise"
"ENSMUSG00000025318",168.945198507068,69.631021683311,99.3141768237565,-29.6831551404455,"Jph3","turquoise"
"ENSMUSG00000025795",264.190404237929,162.795428542175,101.394975695754,61.4004528464213,"Rassf3","turquoise"
"ENSMUSG00000025867",364.75300266025,238.362194804209,126.390807856041,111.971386948168,"Cplx2","turquoise"
"ENSMUSG00000025876",193.407817683972,112.428554834844,80.9792628491285,31.449291985715,"Unc5a","turquoise"
"ENSMUSG00000025885",265.562150409548,163.363491956822,102.198658452726,61.1648335040967,"Myo5b","turquoise"
"ENSMUSG00000025905",260.543080625356,38.3067315396367,222.236349085719,-183.929617546082,"Oprk1","blue"
"ENSMUSG00000025933",72.9196261426222,35.8381326178129,37.0814935248092,-1.2433609069963,"Tmem14a","turquoise"
"ENSMUSG00000025939",152.587865331028,46.6884580882476,105.89940724278,-59.2109491545324,"Ube2w","turquoise"
"ENSMUSG00000026023",126.985022710257,47.3684115913707,79.6166111188865,-32.2481995275159,"Cdk15","brown"
"ENSMUSG00000026141",170.457870358784,94.8135828001132,75.6442875586708,19.1692952414424,"Col19a1","turquoise"
"ENSMUSG00000026163",145.405099741425,84.8363226386989,60.5687771027264,24.2675455359725,"Sphkap","turquoise"
"ENSMUSG00000026207",206.594199525264,126.67803341276,79.9161661125045,46.7618673002552,"Speg","turquoise"
"ENSMUSG00000026235",221.987206696401,127.412273394662,94.5749333017383,32.8373400929239,"Epha4","turquoise"
"ENSMUSG00000026259",300.9563825227,194.745214613218,106.211167909482,88.5340467037364,"Ngef","turquoise"
"ENSMUSG00000026341",189.56760489645,79.0471789533759,110.520425943074,-31.4732469896983,"Actr3","turquoise"
"ENSMUSG00000026426",91.1370802327313,27.5980960935732,63.5389841391581,-35.9408880455849,"Arl8a","yellow"
"ENSMUSG00000026436",180.75439796115,110.328104820101,70.4262931410495,39.9018116790514,"Elk4","turquoise"
"ENSMUSG00000026458",129.54659421989,32.0321371611415,97.5144570587487,-65.4823198976072,"Ppfia4","blue"
"ENSMUSG00000026473",62.2060573901979,27.8041135597992,34.4019438303987,-6.59783027059941,"Glul","turquoise"
"ENSMUSG00000026496",198.803558886772,116.555458620022,82.24810026675,34.3073583532722,"Parp1","turquoise"
"ENSMUSG00000026504",120.191790769382,65.435975628833,54.7558151405486,10.6801604882843,"Sdccag8","turquoise"
"ENSMUSG00000026514",371.557540730197,242.806648298955,128.750892431242,114.055755867713,"Cnih3","turquoise"
"ENSMUSG00000026576",261.884586730065,124.885073849461,136.999512880604,-12.1144390311425,"Atp1b1","turquoise"
"ENSMUSG00000026820",78.0574563032369,34.5375804744945,43.5198758287424,-8.98229535424782,"Ptges2","turquoise"
"ENSMUSG00000026825",296.175640317381,195.109393845184,101.066246472198,94.0431473729859,"Dnm1","turquoise"
"ENSMUSG00000026826",132.627215817034,59.5557132628528,73.0715025541813,-13.5157892913285,"Nr4a2","turquoise"
"ENSMUSG00000026915",283.91210535098,155.41225218399,128.49985316699,26.9123990170001,"Strbp","turquoise"
"ENSMUSG00000027004",153.624242536923,86.1926541422363,67.4315883946867,18.7610657475496,"Frzb","turquoise"
"ENSMUSG00000027273",329.212429338739,204.600034222324,124.612395116415,79.9876391059084,"Snap25","turquoise"
"ENSMUSG00000027301",173.130200593977,33.7598454778525,139.370355116124,-105.610509638272,"Oxt","blue"
"ENSMUSG00000027419",322.344198794833,210.934675516793,111.40952327804,99.5251522387532,"Pcsk2","turquoise"
"ENSMUSG00000027457",373.50428838723,252.229539951468,121.274748435761,130.954791515707,"Snph","turquoise"
"ENSMUSG00000027489",179.501173096833,106.721265672443,72.7799074243891,33.9413582480544,"Necab3","turquoise"
"ENSMUSG00000027490",97.9796817541246,42.1771539429997,55.8025278111249,-13.6253738681252,"E2f1","turquoise"
"ENSMUSG00000027660",218.787195500486,134.145873592193,84.6413219082929,49.5045516838998,"Skil","turquoise"
"ENSMUSG00000027674",269.843479667154,172.41065367385,97.4328259933039,74.9778276805462,"Pex5l","turquoise"
"ENSMUSG00000027774",141.970447224562,33.1851421271401,108.785305097422,-75.6001629702816,"Gfm1","yellow"
"ENSMUSG00000027797",375.002302887496,249.303489211819,125.698813675678,123.604675536141,"Dclk1","turquoise"
"ENSMUSG00000027894",249.605540946994,152.101181915862,97.5043590311321,54.59682288473,"Slc6a17","turquoise"
"ENSMUSG00000027977",250.19878018924,160.708143710522,89.4906364787182,71.2175072318035,"Ndst3","turquoise"
"ENSMUSG00000028108",83.815537340971,39.7340749285132,44.0814624124578,-4.34738748394467,"Ecm1","turquoise"
"ENSMUSG00000028141",127.495732950772,42.9677262453688,84.5280067054034,-41.5602804600346,"Oaz3","brown"
"ENSMUSG00000028152",331.580421054758,213.671101038335,117.909320016423,95.7617810219128,"Tspan5","turquoise"
"ENSMUSG00000028234",80.9105467106057,40.2088964193477,40.701650291258,-0.492753871910296,"Rps20","pink"
"ENSMUSG00000028341",275.763591059235,180.186425516627,95.5771655426083,84.6092599740188,"Nr4a3","turquoise"
"ENSMUSG00000028347",122.881595392073,42.9103450127398,79.971250379333,-37.0609053665932,"Tmeff1","turquoise"
"ENSMUSG00000028456",75.9205200003803,40.7934836328473,35.127036367533,5.66644726531428,"Unc13b","turquoise"
"ENSMUSG00000028495",80.1228947051858,33.3592990742875,46.7635956308982,-13.4042965566107,"Rps6","pink"
"ENSMUSG00000028519",250.537039970381,161.895246084209,88.6417938861715,73.2534521980378,"Dab1","turquoise"
"ENSMUSG00000028530",239.019207808712,135.413141781226,103.606066027486,31.8070757537396,"Jak1","turquoise"
"ENSMUSG00000028634",283.596632803523,171.647526920488,111.949105883035,59.6984210374538,"Hivep3","turquoise"
"ENSMUSG00000028785",178.180671294265,78.2280631825436,99.9526081117217,-21.7245449291781,"Hpca","turquoise"
"ENSMUSG00000028832",156.554737895942,73.9833507275594,82.5713871683826,-8.58803644082329,"Stmn1","turquoise"
"ENSMUSG00000028931",262.676360397145,162.350418884567,100.325941512578,62.0244773719889,"Kcnab2","turquoise"
"ENSMUSG00000028945",175.862284261117,32.7909611019499,143.071323159167,-110.280362057217,"Rheb","green"
"ENSMUSG00000029001",96.1923813071742,27.7442575992563,68.448123707918,-40.7038661086617,"Fbxo44","yellow"
"ENSMUSG00000029033",268.080241621832,171.338903770834,96.7413378509977,74.5975659198364,"Acap3","turquoise"
"ENSMUSG00000029101",97.2074128632055,42.6591390620454,54.5482738011601,-11.8891347391146,"Rgs12","turquoise"
"ENSMUSG00000029120",380.259404315119,254.467716335134,125.791687979985,128.676028355149,"Ppp2r2c","turquoise"
"ENSMUSG00000029135",150.159540403401,93.9673019940314,56.1922384093697,37.7750635846617,"Fosl2","turquoise"
"ENSMUSG00000029151",412.693247271132,279.213842863316,133.479404407817,145.734438455499,"Slc30a3","turquoise"
"ENSMUSG00000029152",51.5135802958128,26.0751998398303,25.4383804559825,0.636819383847858,"Ociad1","pink"
"ENSMUSG00000029153",271.212171120429,159.562616694197,111.649554426232,47.9130622679641,"Ociad2","turquoise"
"ENSMUSG00000029189",131.987096669255,76.0165708008267,55.9705258684279,20.0460449323988,"Sel1l3","turquoise"
"ENSMUSG00000029389",97.9455607646168,27.2327773644341,70.7127834001827,-43.4800060357486,"Ddx55","brown"
"ENSMUSG00000029420",276.803651058723,179.532156299432,97.2714947592909,82.2606615401411,"Rimbp2","turquoise"
"ENSMUSG00000029436",229.921921097079,118.764671285995,111.157249811084,7.60742147491064,"Mmp17","turquoise"
"ENSMUSG00000029602",209.06488291302,121.230274073269,87.834608839751,33.3956652335181,"Rasal1","turquoise"
"ENSMUSG00000029684",125.642155520342,61.340599138034,64.3015563823076,-2.96095724427355,"Wasl","turquoise"
"ENSMUSG00000029752",171.28244141816,31.3209140628157,139.961527355345,-108.640613292529,"Asns","yellow"
"ENSMUSG00000029822",165.25645297417,96.4920366846967,68.7644162894738,27.7276203952228,"Osbpl3","turquoise"
"ENSMUSG00000029840",348.769721813798,216.543936525995,132.225785287803,84.3181512381929,"Mtpn","turquoise"
"ENSMUSG00000029869",119.506433733686,35.1438393710879,84.3625943625979,-49.21875499151,"Ephb6","magenta"
"ENSMUSG00000029924",120.807811770718,58.360917444896,62.4468943258219,-4.08597688092584,"Slc37a3","turquoise"
"ENSMUSG00000030123",210.12298275521,124.928740479505,85.1942422757048,39.7344982038002,"Plxnd1","turquoise"
"ENSMUSG00000030226",217.412359911604,109.92985691834,107.482502993264,2.4473539250755,"Lmo3","turquoise"
"ENSMUSG00000030302",293.500137348396,193.574808676026,99.9253286723704,93.6494800036554,"Atp2b2","turquoise"
"ENSMUSG00000030315",105.756154744357,32.3654057339556,73.3907490104018,-41.0253432764461,"Vgll4","turquoise"
"ENSMUSG00000030374",359.45435130122,242.869274721328,116.585076579892,126.284198141437,"Strn4","turquoise"
"ENSMUSG00000030376",322.142399168905,202.703954183454,119.438444985452,83.2655091980022,"Slc8a2","turquoise"
"ENSMUSG00000030452",132.307468925649,75.1956125348823,57.1118563907667,18.0837561441156,"Nipa2","turquoise"
"ENSMUSG00000030516",93.2123161939932,36.5209123876387,56.6914038063545,-20.1704914187158,"Tjp1","turquoise"
"ENSMUSG00000030605",230.957104862062,155.434244144792,75.5228607172705,79.9113834275212,"Mfge8","turquoise"
"ENSMUSG00000030707",253.435207184949,162.386564857606,91.0486423273428,71.3379225302631,"Coro1a","turquoise"
"ENSMUSG00000030772",195.896617174501,36.6626350081643,159.233982166336,-122.571347158172,"Dkk3","magenta"
"ENSMUSG00000030987",107.531234398215,25.3581740838991,82.1730603143159,-56.8148862304168,"Stim1","blue"
"ENSMUSG00000031398",106.072032175617,32.6731909425626,73.3988412330544,-40.7256502904919,"Plxna3","blue"
"ENSMUSG00000031511",99.0228991020611,49.978850042644,49.0440490594171,0.93480098322685,"Arhgef7","turquoise"
"ENSMUSG00000031555",116.366307495679,25.4568409602141,90.9094665354652,-65.4526255752511,"Adam9","yellow"
"ENSMUSG00000031791",366.633276293498,246.002635522259,120.630640771239,125.37199475102,"Tmem38a","turquoise"
"ENSMUSG00000031834",219.248313735539,139.736810133157,79.5115036023819,60.2253065307755,"Pik3r2","turquoise"
"ENSMUSG00000031883",202.704384805926,133.679909473565,69.0244753323605,64.6554341412048,"Car7","turquoise"
"ENSMUSG00000032011",262.867383918381,112.04783673309,150.819547185291,-38.7717104522016,"Thy1","turquoise"
"ENSMUSG00000032014",92.8841584761337,42.8996136990004,49.9845447771333,-7.08493107813284,"Oaf","turquoise"
"ENSMUSG00000032036",122.830839985588,63.382870093554,59.4479698920338,3.93490020152015,"Kirrel3","turquoise"
"ENSMUSG00000032224",445.025630243585,299.339799845737,145.685830397849,153.653969447888,"Fam81a","turquoise"
"ENSMUSG00000032437",154.886924956819,85.0453801966604,69.8415447601581,15.2038354365023,"Stt3b","turquoise"
"ENSMUSG00000032487",237.355080685603,147.154576878294,90.2005038073088,56.9540730709855,"Ptgs2","turquoise"
"ENSMUSG00000032528",386.3243025073,250.389770138074,135.934532369226,114.455237768849,"Vipr1","turquoise"
"ENSMUSG00000032537",118.699521766494,35.4709303078516,83.2285914586419,-47.7576611507902,"Ephb1","blue"
"ENSMUSG00000032570",204.066199818917,130.100272437643,73.9659273812734,56.1343450563699,"Atp2c1","turquoise"
"ENSMUSG00000032666",162.351173797233,102.325937640521,60.025236156712,42.3007014838093,"1700025G04Rik","turquoise"
"ENSMUSG00000032773",421.729124409935,279.829398299976,141.899726109959,137.929672190017,"Chrm1","turquoise"
"ENSMUSG00000032786",94.0957801067255,52.2398352442204,41.855944862505,10.3838903817154,"Alas1","turquoise"
"ENSMUSG00000032936",342.257583067733,227.91879382616,114.338789241573,113.580004584587,"Camkv","turquoise"
"ENSMUSG00000033060",274.74768667395,153.98614832227,120.76153835168,33.2246099705902,"Lmo7","turquoise"
"ENSMUSG00000033066",303.347617923882,195.582635379257,107.764982544625,87.8176528346323,"Gas7","turquoise"
"ENSMUSG00000033272",190.033611966818,106.988311916369,83.045300050449,23.9430118659199,"Slc35a4","turquoise"
"ENSMUSG00000033419",112.475912209517,25.260108943987,87.21580326553,-61.955694321543,"Snap91","magenta"
"ENSMUSG00000033594",275.532667578088,180.10430214141,95.4283654366774,84.6759367047328,"Spata2l","turquoise"
"ENSMUSG00000033726",376.465127421847,258.557198408929,117.907929012918,140.649269396011,"Emx1","turquoise"
"ENSMUSG00000033730",346.984083695122,218.911540342156,128.072543352966,90.8389969891895,"Egr3","turquoise"
"ENSMUSG00000033863",325.578793887308,210.891582607754,114.687211279554,96.2043713282,"Klf9","turquoise"
"ENSMUSG00000033931",98.4584623641092,27.143907938214,71.3145544258952,-44.1706464876812,"Rbm34","brown"
"ENSMUSG00000033955",157.75311760275,95.9513298385438,61.801787764206,34.1495420743379,"Tnks1bp1","turquoise"
"ENSMUSG00000034171",372.783339147293,256.232734318902,116.550604828391,139.682129490511,"Faah","turquoise"
"ENSMUSG00000034265",103.138113295009,58.3929891846898,44.7451241103189,13.6478650743709,"Zdhhc14","turquoise"
"ENSMUSG00000034361",198.405555424118,32.6125090786392,165.793046345479,-133.18053726684,"Cpne2","blue"
"ENSMUSG00000034687",222.13070753737,137.469648528601,84.6610590087691,52.8085895198321,"Fras1","turquoise"
"ENSMUSG00000034701",174.241983925487,102.980710048692,71.2612738767947,31.7194361718978,"Neurod1","turquoise"
"ENSMUSG00000034799",275.526465252725,187.192255052803,88.3342101999221,98.8580448528808,"Unc13a","turquoise"
"ENSMUSG00000034832",103.26712356522,53.5177566362085,49.7493669290118,3.76838970719663,"Tet3","turquoise"
"ENSMUSG00000034936",197.702401615062,125.452233938906,72.2501676761556,53.2020662627506,"Arl4d","turquoise"
"ENSMUSG00000035033",338.82037845041,225.750475657456,113.069902792954,112.680572864502,"Tbr1","turquoise"
"ENSMUSG00000035215",73.0825671404131,34.147442654431,38.9351244859822,-4.78768183155121,"Lsm7","pink"
"ENSMUSG00000035232",241.354775210973,149.910541372199,91.4442338387742,58.4663075334245,"Pdk3","turquoise"
