"Name","Description","pvalue","qvalue","phenotype","genes"
"GO:0048880","sensory system development",0.000728951297442925,0.0281857446780113,-1,"Cryab,Olfm3,Clic4,Ephb1,Slitrk6,Meis2,Dzank1,Cep290,Meis1,Pbx3,Mab21l1"
"GO:0034765","regulation of ion transmembrane transport",0.000743175678520655,0.0281857446780113,-1,"Plp1,Clic4,Gjc2,Oprk1,Oxsr1,Pde4d,Kif5b,Atp1b3,Neto2,Sphk2,Abcc8,Kcnd2"
"GO:0045638","negative regulation of myeloid cell differentiation",0.000761696343114382,0.0282539680454526,-1,"Meis2,Tnfaip6,Meis1,Tjp2,Runx1"
"GO:1901379","regulation of potassium ion transmembrane transport",0.000801304983945995,0.0288616486208466,-1,"Oprk1,Oxsr1,Atp1b3,Neto2,Abcc8"
"GO:0034329","cell junction assembly",0.000929306050382085,0.0316379464304557,-1,"Ugt8a,Cldn11,Enpp2,Ephb1,Cd9,Slitrk6,Ctnna1,Flrt3,Cntnap2,Flrt2,Lims1"
"GO:0031346","positive regulation of cell projection organization",0.000963833573293395,0.0323020522147055,-1,"Enpp2,Qk,Plxnb3,Cdc42ep2,Fut9,Elavl4,Dpysl3,Scarb2,Dab2ip,Dzip1,Cux1"
"GO:0007162","negative regulation of cell adhesion",0.00101299868714976,0.0323020522147055,-1,"Mbp,Enpp2,Cd9,Abat,Plxnb3,Erbb3,Nrarp,Runx1,Zfp608"
"GO:0010959","regulation of metal ion transport",0.00101761043258761,0.0323020522147055,-1,"Plp1,Gjc2,Oprk1,Oxsr1,Pde4d,Kif5b,Atp1b3,Neto2,Sphk2,Abcc8,Adcyap1r1"
"GO:0050900","leukocyte migration",0.00105657658892131,0.0324181588881509,-1,"Rhog,Ednrb,Mtus1,Cd9,Il33,Padi2,Oxsr1,Pde4d,Tnfaip6,Fut9"
"GO:1904062","regulation of cation transmembrane transport",0.00107760215921462,0.032660060306877,-1,"Plp1,Gjc2,Oprk1,Oxsr1,Pde4d,Kif5b,Atp1b3,Neto2,Sphk2,Abcc8"
"GO:0030148","sphingolipid biosynthetic process",0.00117582698954036,0.0347885654424159,-1,"Ugt8a,Fa2h,Fut9,Sphk2,B3galt1"
"GO:0043270","positive regulation of ion transport",0.00143019439944929,0.0390594445008651,-1,"Plp1,Gjc2,Abat,Oprk1,Kif5b,Atp1b3,Sphk2,Abcc8,Adcyap1r1"
"GO:0048511","rhythmic process",0.00349371328523679,0.0729646799331629,-1,"Enpp2,Zfhx3,Phlpp1,Cntnap2,Tnfaip6,Kat2b,Kcnd2,Runx1"
"GO:0001558","regulation of cell growth",0.00426941341404054,0.0822528361529964,-1,"Cryab,Mag,Sema6d,Sema3c,Dnajb2,Kif26a,Ncoa3,Sphk2,Dab2ip,Col14a1"
"GO:0090596","sensory organ morphogenesis",0.00439390883550405,0.0833589293742472,-1,"Tprn,Olfm3,Ephb1,Pou3f4,Slitrk6,Cthrc1,Dzank1,Meis1"
"GO:0022407","regulation of cell-cell adhesion",0.00473823850525877,0.085904849298039,-1,"Mbp,Cd9,Abat,Pde4d,Shb,Fut9,Myo10,Nrarp,Runx1,Zfp608"
"GO:0032970","regulation of actin filament-based process",0.00648498569441122,0.102615309222965,-1,"Lpar1,Rhobtb3,Rhog,Arhgef10,Pde4d,Cdc42ep2,Arhgef10l,Kank4,Pik3ca"
"GO:0021700","developmental maturation",0.00818512154806187,0.111299469822438,-1,"Plp1,Cntn2,Ednrb,Cntnap2,Shb,Unc13c,Dab2ip,Runx1"
"GO:0008544","epidermis development",0.00900180900192264,0.113562762776058,-1,"Tprn,Fa2h,Clic4,Slitrk6,Opn3,Ncoa3,Runx1,Cux1"
"GO:0032956","regulation of actin cytoskeleton organization",0.00972769142445842,0.118379107690056,-1,"Lpar1,Rhobtb3,Rhog,Arhgef10,Cdc42ep2,Arhgef10l,Kank4,Pik3ca"
"GO:0045765","regulation of angiogenesis",0.0122785622548487,0.129926826773569,-1,"Enpp2,Sash1,Bmper,Dab2ip,Abcc8,Fbln5,Runx1"
"GO:1901342","regulation of vasculature development",0.0131038121711183,0.133835730633256,-1,"Enpp2,Sash1,Bmper,Dab2ip,Abcc8,Fbln5,Runx1"
"GO:1902903","regulation of supramolecular fiber organization",0.0134485935768101,0.134771347346557,-1,"Lpar1,Cryab,Arhgef10,Cdc42ep2,Arhgef10l,Kank4,Pik3ca,Mid1ip1"
"GO:0006397","mRNA processing",0.0144017287158973,0.135399967078343,-1,"Qk,Elavl4,Cwf19l2,Clasrp,Cpeb3,Rbmx2,Cdc5l,Rnpc3,Rbm17"
"GO:0032535","regulation of cellular component size",0.0144222505105916,0.135399967078343,-1,"Mag,Sema6d,Cntn2,Sema3c,Cdc42ep2,Kank4,Rab22a,Pik3ca"
"GO:1903706","regulation of hemopoiesis",0.0163027771810134,0.145731264870863,-1,"Meis2,Tnfaip6,Shb,Meis1,Tjp2,Nrarp,Runx1,Zfp608"
"GO:0008380","RNA splicing",0.0167436549463601,0.145731264870863,-1,"Qk,Elavl4,Cwf19l2,Clasrp,Rbmx2,Cdc5l,Rnpc3,Rbm17"
"GO:0006066","alcohol metabolic process",0.0217929687958098,0.169253945154299,-1,"Ednrb,Itpk1,Inpp5a,Sgpp2,Abca1,Sphk2,Adcyap1r1"
"GO:0051346","negative regulation of hydrolase activity",0.0288104879505694,0.200004592917655,-1,"Cryab,Serpinb1a,Plxnb3,Herpud1,Sphk2,Itih5,Dab2ip"
"GO:0016055","Wnt signaling pathway",0.0297408199728455,0.204181668961583,-1,"Ednrb,Usp8,Cthrc1,Strn,Dab2ip,Sfrp5,Cxxc4,Nrarp"
"GO:0001667","ameboidal-type cell migration",0.0300761713488056,0.204289435549727,-1,"Sema6d,Enpp2,Ednrb,Sema3c,Sash1,Gna12,Bmper,Dab2ip"
"GO:1990778","protein localization to cell periphery",0.0303020893332203,0.204289435549727,-1,"Mal,Rhog,Pacs2,Tspan17,Kif5b,Atp1b3,Epb41l2"
"GO:0198738","cell-cell signaling by wnt",0.0304141196932355,0.204289435549727,-1,"Ednrb,Usp8,Cthrc1,Strn,Dab2ip,Sfrp5,Cxxc4,Nrarp"
"GO:0043010","camera-type eye development",0.0318449233367957,0.210472379731797,-1,"Cryab,Clic4,Ephb1,Slitrk6,Cep290,Meis1,Mab21l1"
"GO:0031331","positive regulation of cellular catabolic process",0.0332121659258474,0.216075843898941,-1,"Rnf152,Tfeb,Dnajb2,Il33,Qk,Herpud1,Cpeb3,Dab2ip"
"GO:0071695","anatomical structure maturation",0.0345354488009734,0.220641847163031,-1,"Plp1,Cntn2,Ednrb,Cntnap2,Shb,Runx1"
"GO:0090287","regulation of cellular response to growth factor stimulus",0.0345354488009734,0.220641847163031,-1,"Vwc2l,Nrep,Tnfaip6,Bmper,Dab2ip,Sfrp5"
"GO:0060070","canonical Wnt signaling pathway",0.0364664726617918,0.226571952511817,-1,"Ednrb,Usp8,Cthrc1,Dab2ip,Sfrp5,Nrarp"
"GO:0046883","regulation of hormone secretion",0.0379593770773329,0.230184540685535,-1,"Abat,Oprk1,Kif5b,Abcc8,Slc16a1,Runx1"
"GO:0050673","epithelial cell proliferation",0.0389216579667171,0.233278086704916,-1,"Serpinb1a,Ednrb,Sgpp2,Plxnb3,Bmper,Dab2ip,Nrarp,Lims1"
"GO:0007178","transmembrane receptor protein serine/threonine kinase signaling pathway",0.0389875716339713,0.233278086704916,-1,"Hivep1,Vwc2l,Nrep,Tnfaip6,Bmper,Sfrp5,Ltbp3"
"GO:0050954","sensory perception of mechanical stimulus",0.0394908242285454,0.235359929328779,-1,"Tprn,Mbp,Pou3f4,Slitrk6,Lhfpl3,Scarb2"
"GO:0042176","regulation of protein catabolic process",0.0398914772651937,0.23717899225163,-1,"Serpinb1a,Usp8,Dnajb2,Il33,Gna12,Herpud1,Dab2ip"
"GO:2000112","regulation of cellular macromolecule biosynthetic process",0.0409623876115884,0.238716018000638,-1,"Il33,Qk,Epm2aip1,Rpusd4,Elavl4,Grb7,Cpeb3,Ppp1r3f"
"GO:0030111","regulation of Wnt signaling pathway",0.0437648573313725,0.251775897074489,-1,"Usp8,Cthrc1,Dab2ip,Sfrp5,Cxxc4,Nrarp"
"GO:0032102","negative regulation of response to external stimulus",0.044616274851446,0.252319075881061,-1,"Sema6d,Sema3c,Cd9,Abat,Padi2,Tnfaip6,Abcc8"
"GO:1903829","positive regulation of protein localization",0.0452549866629216,0.254850185494171,-1,"Rhog,Abat,Kif5b,Tnfaip6,Wipf1,Cep290,Epb41l2,Dzip1"
"GO:1902105","regulation of leukocyte differentiation",0.0465778952041861,0.256199224144856,-1,"Tnfaip6,Shb,Tjp2,Nrarp,Runx1,Zfp608"
"GO:0060249","anatomical structure homeostasis",0.0495009407890955,0.265135483672991,-1,"Mbp,Cep290,Abcc8,Col14a1,Tjp2,Ltbp3"
"GO:0070371","ERK1 and ERK2 cascade",0.0629911396338368,0.300766065094894,-1,"Pde8a,Ephb1,Phlpp1,Cntnap2,Bmper,Dab2ip"
"GO:0045862","positive regulation of proteolysis",0.0686487790392965,0.311028556309825,-1,"Mbp,Cntn2,Dnajb2,Il33,Herpud1,Dab2ip"
"GO:0002683","negative regulation of immune system process",0.0702368408216015,0.311028556309825,-1,"Il33,Padi2,Tnfaip6,Tjp2,Nrarp,Runx1,Zfp608"
"GO:0062012","regulation of small molecule metabolic process",0.0792373937700216,0.311028556309825,-1,"Epm2aip1,Kat2b,Sphk2,Ppp1r3f,Adcyap1r1,Mid1ip1"
"GO:0046879","hormone secretion",0.0800270713342933,0.311028556309825,-1,"Abat,Oprk1,Kif5b,Abcc8,Slc16a1,Runx1"
"GO:0009914","hormone transport",0.0865034344163331,0.311028556309825,-1,"Abat,Oprk1,Kif5b,Abcc8,Slc16a1,Runx1"
"GO:0048732","gland development",0.0898506426865927,0.311028556309825,-1,"Fa2h,Sema3c,Lbh,Ncoa3,Pik3ca,Lims1,Runx1"
"GO:0032496","response to lipopolysaccharide",0.091544986814074,0.311028556309825,-1,"Erbin,Ednrb,Pde4d,Sash1,Abca1,Dab2ip"
"GO:0045785","positive regulation of cell adhesion",0.0944191236442935,0.311028556309825,-1,"Enpp2,Zfhx3,Pde4d,Shb,Myo10,Lims1,Runx1"
"GO:0072659","protein localization to plasma membrane",0.0966631309458614,0.311028556309825,-1,"Rhog,Pacs2,Tspan17,Kif5b,Atp1b3"
"GO:1901214","regulation of neuron death",0.0967429390418024,0.311028556309825,-1,"Mag,Retreg1,Ephb1,Inpp5a,Erbb3,Pik3ca"
"GO:0030900","forebrain development",0.102095634832164,0.311028556309825,-1,"Cntn2,Ptchd1,Pou3f4,Cntnap2,Elavl4,Dab2ip"
"GO:0009306","protein secretion",0.103002666185139,0.311028556309825,-1,"Ednrb,Abat,Kif5b,Abca1,Abcc8,Slc16a1"
"GO:0019932","second-messenger-mediated signaling",0.103904360484746,0.311028556309825,-1,"Lpar1,Ednrb,Pde4d,Erbb3,Adcyap1r1"
"GO:0035592","establishment of protein localization to extracellular region",0.10391393474926,0.311028556309825,-1,"Ednrb,Abat,Kif5b,Abca1,Abcc8,Slc16a1"
"GO:0048638","regulation of developmental growth",0.105749145310379,0.311028556309825,-1,"Mag,Sema6d,Sema3c,Meis1,Pik3ca,Col14a1"
"GO:0015980","energy derivation by oxidation of organic compounds",0.107088185658907,0.311028556309825,-1,"Opn3,Epm2aip1,Pik3ca,Ppp1r3f,Phkb"
"GO:0006820","anion transport",0.107222469644983,0.311028556309825,-1,"Ttyh2,Clic4,Abat,Slc32a1,Clcn6,Clcn5,Slc16a1"
"GO:0050678","regulation of epithelial cell proliferation",0.108533497070044,0.311028556309825,-1,"Ednrb,Sgpp2,Plxnb3,Dab2ip,Nrarp,Lims1"
"GO:0009991","response to extracellular stimulus",0.109469983359713,0.311028556309825,-1,"Cntn2,Rnf152,Tfeb,Cntnap2,Kif26a,Slc16a1"
"GO:0071692","protein localization to extracellular region",0.109469983359713,0.311028556309825,-1,"Ednrb,Abat,Kif5b,Abca1,Abcc8,Slc16a1"
"GO:0030198","extracellular matrix organization",0.110319571442405,0.311028556309825,-1,"Adamts4,Flrt2,Col14a1,Fbln5,Ltbp3"
"GO:0002237","response to molecule of bacterial origin",0.110410636795059,0.311028556309825,-1,"Erbin,Ednrb,Pde4d,Sash1,Abca1,Dab2ip"
"GO:0043062","extracellular structure organization",0.111407180713089,0.311028556309825,-1,"Adamts4,Flrt2,Col14a1,Fbln5,Ltbp3"
"GO:0006979","response to oxidative stress",0.112304402270032,0.311028556309825,-1,"Cryab,Pde8a,Dgkk,Oxsr1,Fbln5,Lig1"
"GO:0007548","sex differentiation",0.112499997957467,0.311028556309825,-1,"Rhobtb3,Tnfaip6,Dmrtb1,Ncoa3,Runx1"
"GO:0045229","external encapsulating structure organization",0.112499997957467,0.311028556309825,-1,"Adamts4,Flrt2,Col14a1,Fbln5,Ltbp3"
"GO:0015833","peptide transport",0.115809498592388,0.315243242262788,-1,"Abat,Kif5b,Abca1,Abcc8,Slc16a1"
"GO:0009416","response to light stimulus",0.116922947626268,0.317203551141021,-1,"Opn3,Meis2,Cntnap2,Nts,Abcc8"
"GO:0043588","skin development",0.118041503425502,0.317203551141021,-1,"Fa2h,Clic4,Opn3,Ncoa3,Runx1"
"GO:0051047","positive regulation of secretion",0.120043938260116,0.317203551141021,-1,"Ednrb,Abat,Oprk1,Kif5b,Sphk2,Runx1"
"GO:0009410","response to xenobiotic stimulus",0.121427601049424,0.317923517351388,-1,"Cyp2d22,As3mt,Abat,Cntnap2,Arnt2"
"GO:0070372","regulation of ERK1 and ERK2 cascade",0.122566372445054,0.319968161590858,-1,"Pde8a,Ephb1,Phlpp1,Bmper,Dab2ip"
"GO:0003012","muscle system process",0.133169281347637,0.325537086276348,-1,"Ednrb,Abat,Pde4d,Abcc8,Pik3ca,Col14a1"
"GO:0009314","response to radiation",0.134206389270079,0.325537086276348,-1,"Cryab,Opn3,Meis2,Cntnap2,Nts,Abcc8"
"GO:0006091","generation of precursor metabolites and energy",0.139449460144974,0.328258905742459,-1,"Opn3,Epm2aip1,Sphk2,Pik3ca,Ppp1r3f,Phkb"
"GO:0070997","neuron death",0.141573263001239,0.328258905742459,-1,"Mag,Retreg1,Ephb1,Inpp5a,Erbb3,Pik3ca"
"GO:0030099","myeloid cell differentiation",0.142640799221935,0.329226760598685,-1,"Tspan2,Meis2,Tnfaip6,Meis1,Tjp2,Runx1"
"GO:1903037","regulation of leukocyte cell-cell adhesion",0.142671901781679,0.329226760598685,-1,"Shb,Fut9,Nrarp,Runx1,Zfp608"
"GO:0006816","calcium ion transport",0.143712071678536,0.330094562927351,-1,"Plp1,Ednrb,Gjc2,Pde4d,Sphk2,Adcyap1r1"
"GO:0051604","protein maturation",0.143897142474701,0.330214466037584,-1,"Cntn2,Myrf,Cpm,Tspan17,Kat2b"
"GO:0016311","dephosphorylation",0.147600206868929,0.331401289663966,-1,"Cttnbp2nl,Inpp5a,Phlpp1,Sgpp2,Gna12"
"GO:0006631","fatty acid metabolic process",0.150217297990537,0.333627807305074,-1,"Fa2h,Plp1,Cyp2d22,Scd2,Qk,Mid1ip1"
"GO:0001933","negative regulation of protein phosphorylation",0.153861580998751,0.33620140371051,-1,"Pde4d,Shb,Kat2b,Dab2ip,Sfrp5"
"GO:0042886","amide transport",0.15512706123637,0.33620140371051,-1,"Abat,Kif5b,Abca1,Abcc8,Slc16a1"
"GO:0034248","regulation of cellular amide metabolic process",0.157971453516594,0.339619925107156,-1,"Qk,Rpusd4,Elavl4,Grb7,Sphk2,Cpeb3"
"GO:0045861","negative regulation of proteolysis",0.161519027529502,0.339906049200043,-1,"Cryab,Serpinb1a,Dnajb2,Herpud1,Itih5"
"GO:1903532","positive regulation of secretion by cell",0.168016115510892,0.342996610685252,-1,"Abat,Oprk1,Kif5b,Sphk2,Runx1"
"GO:0007517","muscle organ development",0.170643613523001,0.345917035741226,-1,"Cryab,Ephb1,Zfhx3,Cntnap2,Erbb3"
"GO:0006644","phospholipid metabolic process",0.173287154692062,0.349112539662491,-1,"Enpp2,Inpp5a,Cept1,Sphk2,Pik3ca"
"GO:0045786","negative regulation of cell cycle",0.179964707768819,0.352666427079502,-1,"Gjc2,Foxn3,Kat2b,Dab2ip,Cdc5l"
"GO:0031667","response to nutrient levels",0.181311766633482,0.352666427079502,-1,"Cntn2,Rnf152,Tfeb,Cntnap2,Slc16a1"
"GO:0050878","regulation of body fluid levels",0.181311766633482,0.352666427079502,-1,"Fa2h,Ednrb,Cd9,Abat,Oprk1"
"GO:0046486","glycerolipid metabolic process",0.192221945222954,0.356838062744855,-1,"Enpp2,Dgkk,Inpp5a,Cept1,Pik3ca"
"GO:0007159","leukocyte cell-cell adhesion",0.194985554981195,0.356838062744855,-1,"Shb,Fut9,Nrarp,Runx1,Zfp608"
"GO:0007281","germ cell development",0.199157055938286,0.359128387384822,-1,"Qk,Tnfaip6,Shb,Dmrtb1,Dzip1"
"GO:0060537","muscle tissue development",0.205395568223977,0.363760739274978,-1,"Sema3c,Ephb1,Cntnap2,Erbb3,Meis1,Col14a1"
"GO:0006417","regulation of translation",0.211851823532312,0.36604503302697,-1,"Qk,Rpusd4,Elavl4,Grb7,Cpeb3"
"GO:0060562","epithelial tube morphogenesis",0.211851823532312,0.36604503302697,-1,"Clic4,Cthrc1,Ncoa3,Sfrp5,Nrarp"
"GO:0006874","cellular calcium ion homeostasis",0.214184490412232,0.36604503302697,-1,"Lpar1,Ednrb,Pacs2,Pde4d,Herpud1,Adcyap1r1"
"GO:0034655","nucleobase-containing compound catabolic process",0.217576543395295,0.368506347143585,-1,"Qk,Pde4d,Nbas,Elavl4,Cpeb3"
"GO:0042326","negative regulation of phosphorylation",0.219015310593346,0.368506347143585,-1,"Pde4d,Shb,Kat2b,Dab2ip,Sfrp5"
"GO:2001233","regulation of apoptotic signaling pathway",0.227709287745965,0.370276252126143,-1,"Mal,Ctnna1,Pdcd7,Herpud1,Dab2ip"
"GO:1901652","response to peptide",0.248374223590829,0.383060413259086,-1,"Erbin,Ednrb,Oprk1,Epm2aip1,Kat2b"
"GO:0019221","cytokine-mediated signaling pathway",0.249868973003286,0.383060413259086,-1,"Il33,Padi2,Oxsr1,Tjp2,Lims1"
"GO:0022411","cellular component disassembly",0.258885239620565,0.386630192408253,-1,"Retreg1,Kif5b,Abcc8,Pik3ca,Mid1ip1"
"GO:0044270","cellular nitrogen compound catabolic process",0.260395624411448,0.387506946476893,-1,"Qk,Pde4d,Nbas,Elavl4,Cpeb3"
"GO:0043254","regulation of protein-containing complex assembly",0.26190811948313,0.387506946476893,-1,"Cryab,Cdc42ep2,Abca1,Kank4,Dab2ip"
"GO:0046700","heterocycle catabolic process",0.26190811948313,0.387506946476893,-1,"Qk,Pde4d,Nbas,Elavl4,Cpeb3"
"GO:0051090","regulation of DNA-binding transcription factor activity",0.272552089631397,0.39341228867254,-1,"Erbin,Nts,Ncoa3,Dab2ip,Sfrp5"
"GO:0042692","muscle cell differentiation",0.275610465649325,0.393431669275405,-1,"Ednrb,Cd9,Qk,Cntnap2,Col14a1"
"GO:0052547","regulation of peptidase activity",0.28328743452412,0.39798972533483,-1,"Cryab,Serpinb1a,Mbp,Herpud1,Itih5"
"GO:0030098","lymphocyte differentiation",0.289458917878547,0.401961259984455,-1,"Shb,Dock10,Nrarp,Runx1,Zfp608"
"GO:0019439","aromatic compound catabolic process",0.295654888825138,0.406180322083239,-1,"Qk,Pde4d,Nbas,Elavl4,Cpeb3"
"GO:0010563","negative regulation of phosphorus metabolic process",0.304990556023374,0.41038537758025,-1,"Pde4d,Shb,Kat2b,Dab2ip,Sfrp5"
"GO:0045936","negative regulation of phosphate metabolic process",0.304990556023374,0.41038537758025,-1,"Pde4d,Shb,Kat2b,Dab2ip,Sfrp5"
"GO:0006914","autophagy",0.315937762070167,0.415004482167389,-1,"Retreg1,Rnf152,Tfeb,Pacs2,Wdr41"
"GO:0061919","process utilizing autophagic mechanism",0.315937762070167,0.415004482167389,-1,"Retreg1,Rnf152,Tfeb,Pacs2,Wdr41"
"GO:0042391","regulation of membrane potential",0.323788558832919,0.421308783358789,-1,"Abat,Cntnap2,Kif5b,Atp1b3,Kcnd2"
"GO:1901361","organic cyclic compound catabolic process",0.336394160596979,0.429851712786225,-1,"Qk,Pde4d,Nbas,Elavl4,Cpeb3"
"GO:0090407","organophosphate biosynthetic process",0.344294811944112,0.434061292584368,-1,"Dip2a,Cept1,Sphk2,Pik3ca,Adcyap1r1"
"GO:0048608","reproductive structure development",0.347458860560034,0.435340002332767,-1,"Rhobtb3,Tfeb,Tnfaip6,Ncoa3,Runx1"
"GO:0061458","reproductive system development",0.353792234036638,0.439633402400265,-1,"Rhobtb3,Tfeb,Tnfaip6,Ncoa3,Runx1"
"GO:0007389","pattern specification process",0.356961120770003,0.442175956871365,-1,"Sema3c,Meis2,Cep290,Meis1,Nrarp"
"GO:1903131","mononuclear cell differentiation",0.364888016410776,0.446940731366679,-1,"Shb,Dock10,Nrarp,Runx1,Zfp608"
