"ensgene","kTotal","kWithin","kOut","kDiff","symbol","module"
"ENSMUSG00000016252",424.916896201262,243.316676438559,181.600219762703,61.7164566758557,"Atp5e","turquoise"
"ENSMUSG00000016427",427.495661058664,230.746580014916,196.749081043749,33.9974989711669,"Ndufa1","turquoise"
"ENSMUSG00000016503",100.322154288747,51.601331271642,48.7208230171055,2.88050825453645,"Gtf3a","turquoise"
"ENSMUSG00000016637",292.685366330175,122.814499541276,169.870866788899,-47.0563672476222,"Ift27","turquoise"
"ENSMUSG00000016921",152.502801687483,47.9918053347036,104.51099635278,-56.5191910180761,"Srsf6","blue"
"ENSMUSG00000017390",168.737343834661,66.2103340816211,102.52700975304,-36.3166756714189,"Aldoc","turquoise"
"ENSMUSG00000017778",370.994988860884,208.243734016028,162.751254844857,45.4924791711707,"Cox7c","turquoise"
"ENSMUSG00000018446",352.795174188123,202.595964939168,150.199209248955,52.396755690213,"C1qbp","turquoise"
"ENSMUSG00000018567",482.303270635743,250.477165223634,231.826105412109,18.6510598115254,"Gabarap","turquoise"
"ENSMUSG00000018574",140.685380953447,55.8186282859658,84.8667526674808,-29.048124381515,"Acadvl","turquoise"
"ENSMUSG00000018677",265.067625809147,126.785244143812,138.282381665335,-11.4971375215222,"Slc25a39","turquoise"
"ENSMUSG00000019158",341.600634017667,182.212258459218,159.388375558449,22.8238829007693,"Tmem160","turquoise"
"ENSMUSG00000019210",512.3476378546,294.909580863497,217.438056991103,77.4715238723949,"Atp6v1e1","turquoise"
"ENSMUSG00000019437",138.829258895601,55.1348931629673,83.6943657326338,-28.5594725696664,"Tlcd1","turquoise"
"ENSMUSG00000019806",388.739744393607,186.340442327695,202.399302065912,-16.0588597382174,"Aig1","turquoise"
"ENSMUSG00000019831",171.015125292464,63.8022450851897,107.212880207275,-43.4106351220848,"Wasf1","yellow"
"ENSMUSG00000019837",183.718127110755,82.3124022497753,101.405724860979,-19.0933226112041,"Gtf3c6","turquoise"
"ENSMUSG00000019838",220.822564766482,90.0871478809749,130.735416885507,-40.6482690045319,"Slc16a10","blue"
"ENSMUSG00000019841",241.893867081682,99.6049648618847,142.288902219797,-42.6839373579128,"Rev3l","blue"
"ENSMUSG00000020022",379.896027235717,202.457786623666,177.438240612051,25.0195460116158,"Ndufa12","turquoise"
"ENSMUSG00000020150",283.236912927382,125.096982039771,158.139930887611,-33.0429488478399,"Gamt","turquoise"
"ENSMUSG00000020163",411.821800067506,230.894579473559,180.927220593947,49.9673588796128,"Uqcr11","turquoise"
"ENSMUSG00000020196",219.467620259066,64.4096208552676,155.057999403798,-90.6483785485308,"Cabin1","blue"
"ENSMUSG00000020300",201.345137983709,56.2107910217745,145.134346961935,-88.9235559401606,"Cpeb4","blue"
"ENSMUSG00000020396",160.954571957815,50.9584043890842,109.996167568731,-59.0377631796463,"Nefh","brown"
"ENSMUSG00000020397",122.919105085535,47.4383691650039,75.4807359205315,-28.0423667555277,"Med7","turquoise"
"ENSMUSG00000020402",177.731212945328,84.6662783377046,93.0649346076236,-8.39865626991892,"Vdac1","turquoise"
"ENSMUSG00000020409",165.080747059181,58.0531310951308,107.02761596405,-48.9744848689197,"Slu7","turquoise"
"ENSMUSG00000020431",140.063810547372,51.6699135680284,88.3938969793432,-36.7239834113147,"Adcy1","yellow"
"ENSMUSG00000020457",281.431398026786,156.129030525115,125.302367501671,30.826663023444,"Drg1","turquoise"
"ENSMUSG00000020477",217.866269064073,101.981651431322,115.884617632751,-13.9029662014289,"Mrps24","turquoise"
"ENSMUSG00000020486",191.325882870324,68.5746308770076,122.751251993317,-54.176621116309,"Sept4","brown"
"ENSMUSG00000020589",193.439104722272,46.268955016304,147.170149705968,-100.901194689664,"Fam49a","green"
"ENSMUSG00000020620",143.700058796222,48.1793007506553,95.5207580455671,-47.3414572949119,"Abca8b","blue"
"ENSMUSG00000020708",288.931101798543,98.7755240178659,190.155577780677,-91.3800537628113,"Psmc5","turquoise"
"ENSMUSG00000020738",166.921806122539,70.7156972928735,96.2061088296657,-25.4904115367922,"Sumo2","turquoise"
"ENSMUSG00000020899",384.711176054709,125.83075073024,258.880425324468,-133.049674594228,"Pfas","blue"
"ENSMUSG00000020903",124.595635266141,50.7458011406877,73.8498341254532,-23.1040329847655,"Stx8","turquoise"
"ENSMUSG00000021103",146.670375652244,75.6521763839569,71.018199268287,4.63397711566992,"Mnat1","turquoise"
"ENSMUSG00000021180",168.599486321076,69.0780172976154,99.521469023461,-30.4434517258457,"Rps6ka5","blue"
"ENSMUSG00000021198",314.570728069968,120.569238164334,194.001489905634,-73.4322517412998,"Unc79","blue"
"ENSMUSG00000021218",503.73576337846,268.074694337086,235.661069041375,32.4136252957107,"Gdi2","turquoise"
"ENSMUSG00000021242",218.188345855807,88.5333914511777,129.65495440463,-41.1215629534521,"Npc2","turquoise"
"ENSMUSG00000021270",189.465694447622,68.7337231444757,120.731971303146,-51.9982481586707,"Hsp90aa1","turquoise"
"ENSMUSG00000021290",479.274209555964,272.369064628071,206.905144927893,65.4639197001787,"2010107E04Rik","turquoise"
"ENSMUSG00000021460",161.565312167929,70.578161270917,90.987150897012,-20.408989626095,"Auh","turquoise"
"ENSMUSG00000021477",245.088473829173,110.261764693674,134.826709135498,-24.5649444418241,"Ctsl","turquoise"
"ENSMUSG00000021514",250.314978223056,108.696327404694,141.618650818362,-32.9223234136677,"Zfp369","blue"
"ENSMUSG00000021606",527.720264995689,291.608157305963,236.112107689726,55.4960496162372,"Ndufs6","turquoise"
"ENSMUSG00000021709",111.201698959828,46.9684384179084,64.2332605419192,-17.2648221240109,"Erbin","brown"
"ENSMUSG00000021771",279.126981927659,111.709231030638,167.417750897021,-55.7085198663829,"Vdac2","turquoise"
"ENSMUSG00000021773",239.465983070162,116.128648066261,123.337335003902,-7.20868693764106,"Comtd1","turquoise"
"ENSMUSG00000021779",215.34339821455,48.6367690694237,166.706629145126,-118.069860075703,"Thrb","green"
"ENSMUSG00000021967",286.826105071518,163.856830036804,122.969275034714,40.8875550020898,"Mrpl57","turquoise"
"ENSMUSG00000022016",138.149284195289,50.3789885708958,87.7702956243931,-37.3913070534973,"Akap11","blue"
"ENSMUSG00000022037",286.461591123218,139.144721108516,147.316870014701,-8.17214890618527,"Clu","turquoise"
"ENSMUSG00000022108",304.035069926927,121.992895228726,182.042174698201,-60.0492794694754,"Itm2b","turquoise"
"ENSMUSG00000022132",196.505053133702,72.5405806419322,123.96447249177,-51.4238918498377,"Cldn10","turquoise"
"ENSMUSG00000022180",148.628385936299,49.9468428450674,98.681543091232,-48.7347002461646,"Slc7a8","yellow"
"ENSMUSG00000022186",120.520876054539,51.8399075055542,68.6809685489853,-16.8410610434311,"Oxct1","turquoise"
"ENSMUSG00000022270",157.498174457032,45.8317381191354,111.666436337896,-65.8346982187609,"Retreg1","brown"
"ENSMUSG00000022390",138.825579982175,54.2576307092897,84.5679492728852,-30.3103185635955,"Zc3h7b","blue"
"ENSMUSG00000022414",129.460452604026,59.0053603542219,70.4550922498038,-11.4497318955819,"Tab1","turquoise"
"ENSMUSG00000022421",144.421635129392,55.0266324935912,89.3950026358004,-34.3683701422092,"Nptxr","yellow"
"ENSMUSG00000022425",108.075591245536,47.6959682725161,60.3796229730204,-12.6836547005043,"Enpp2","brown"
"ENSMUSG00000022452",525.972703131972,280.293605146171,245.6790979858,34.614507160371,"Smdt1","turquoise"
"ENSMUSG00000022472",147.588038746936,54.5275147011675,93.0605240457689,-38.5330093446014,"Desi1","brown"
"ENSMUSG00000022474",260.606886606956,128.507448994361,132.099437612595,-3.59198861823427,"Pmm1","turquoise"
"ENSMUSG00000022677",126.386185228493,48.7696464471881,77.6165387813048,-28.8468923341168,"Fopnl","turquoise"
"ENSMUSG00000022890",427.156615026967,190.620017980384,236.536597046583,-45.9165790661996,"Atp5j","turquoise"
"ENSMUSG00000022994",181.643816310419,64.5654261447325,117.078390165687,-52.5129640209541,"Adcy6","blue"
"ENSMUSG00000023073",361.810863915048,143.085419210612,218.725444704435,-75.6400254938229,"Slc10a2","blue"
"ENSMUSG00000023089",541.603791321239,284.308435804616,257.295355516623,27.0130802879934,"Ndufa5","turquoise"
"ENSMUSG00000023175",525.418582149664,278.670287577997,246.748294571667,31.9219930063302,"Bsg","turquoise"
"ENSMUSG00000023456",333.52210821534,178.888332172656,154.633776042684,24.2545561299711,"Tpi1","turquoise"
"ENSMUSG00000023861",208.317006364004,85.5061293928702,122.810876971134,-37.3047475782639,"Mpc1","turquoise"
"ENSMUSG00000023904",306.546911978261,140.008761906256,166.538150072005,-26.529388165749,"Hcfc1r1","turquoise"
"ENSMUSG00000023939",169.175539219835,81.5801218655015,87.5954173543337,-6.01529548883218,"Mrpl14","turquoise"
"ENSMUSG00000023944",122.296633197644,46.0059733063849,76.2906598912591,-30.2846865848742,"Hsp90ab1","turquoise"
"ENSMUSG00000023945",117.404340711355,46.8060365122809,70.5983041990744,-23.7922676867935,"Slc5a7","brown"
"ENSMUSG00000023967",306.041966248636,154.37337163443,151.668594614207,2.70477702022328,"Mrps18a","turquoise"
"ENSMUSG00000024002",355.922164612893,129.591140886164,226.331023726729,-96.7398828405653,"Brd4","blue"
"ENSMUSG00000024044",138.430694725397,45.847195967612,92.5834987577852,-46.7363027901731,"Epb41l3","brown"
"ENSMUSG00000024099",516.597777852901,290.065900436719,226.531877416182,63.5340230205367,"Ndufv2","turquoise"
"ENSMUSG00000024109",221.032939763904,49.9143493762522,171.118590387652,-121.2042410114,"Nrxn1","green"
"ENSMUSG00000024112",144.10190925989,56.99249030324,87.1094189566504,-30.1169286534103,"Cacna1h","blue"
"ENSMUSG00000024121",504.140407096802,284.33457022454,219.805836872262,64.5287333522778,"Atp6v0c","turquoise"
"ENSMUSG00000024146",325.897431737336,169.302599023163,156.594832714173,12.7077663089891,"Cript","turquoise"
"ENSMUSG00000024194",296.062269940301,156.659251007885,139.403018932416,17.2562320754688,"Cuta","turquoise"
"ENSMUSG00000024248",484.363969712175,236.762923755202,247.601045956973,-10.8381222017706,"Cox7a2l","turquoise"
"ENSMUSG00000024253",131.798770873295,58.8208275971435,72.977943276151,-14.1571156790075,"Dync2li1","turquoise"
"ENSMUSG00000024516",375.176338187289,188.862978909646,186.313359277642,2.54961963200356,"Sec11c","turquoise"
"ENSMUSG00000024587",200.756583530196,79.2984111066786,121.458172423517,-42.1597613168383,"Nars","turquoise"
"ENSMUSG00000024617",206.019739491176,46.1833858490675,159.836353642109,-113.652967793041,"Camk2a","yellow"
"ENSMUSG00000024646",216.655983691798,97.8436765493743,118.812307142424,-20.9686305930497,"Cyb5a","turquoise"
"ENSMUSG00000024661",248.243713615196,86.4029050448955,161.840808570301,-75.4379035254054,"Fth1","turquoise"
"ENSMUSG00000024766",171.719087777466,66.2512625378263,105.467825239639,-39.2165627018132,"Lipo3","blue"
"ENSMUSG00000024817",191.662254055028,62.9944400599518,128.667813995076,-65.6733739351246,"Uhrf2","blue"
"ENSMUSG00000024841",210.149845920838,85.9127719976048,124.237073923234,-38.3243019256287,"Eif1ad","turquoise"
"ENSMUSG00000024843",438.584402247433,166.773555624351,271.810846623082,-105.037290998731,"Chka","blue"
"ENSMUSG00000024844",182.404968189644,101.689214003581,80.7157541860624,20.973459817519,"Banf1","turquoise"
"ENSMUSG00000024854",158.201741383373,62.9774576031744,95.2242837801984,-32.246826177024,"Pold4","turquoise"
"ENSMUSG00000024914",239.690586323177,130.879261576123,108.811324747054,22.0679368290696,"Drap1","turquoise"
"ENSMUSG00000024925",256.386859817556,139.253963332143,117.132896485413,22.1210668467297,"Rnaseh2c","turquoise"
"ENSMUSG00000024926",213.757674688898,89.8041516854074,123.953523003491,-34.1493713180832,"Kat5","turquoise"
"ENSMUSG00000024953",355.777358749579,185.692909654936,170.084449094643,15.6084605602932,"Prdx5","turquoise"
"ENSMUSG00000024963",149.574447852552,63.353661098673,86.2207867538787,-22.8671256552057,"Dnajc4","turquoise"
"ENSMUSG00000025204",430.916694279167,241.587466548061,189.329227731107,52.2582388169539,"Ndufb8","turquoise"
"ENSMUSG00000025289",159.189015431244,55.7444259028367,103.444589528407,-47.7001636255708,"Prdx4","turquoise"
"ENSMUSG00000025393",329.583703026997,144.614550504959,184.969152522038,-40.3546020170785,"Atp5b","turquoise"
"ENSMUSG00000025408",145.17588094056,51.066296718738,94.1095842218219,-43.043287503084,"Ddit3","turquoise"
"ENSMUSG00000025427",233.361912904207,52.2680908510047,181.093822053203,-128.825731202198,"Rnf165","green"
"ENSMUSG00000025428",353.284327150157,170.392993126689,182.891334023468,-12.4983408967789,"Atp5a1","turquoise"
"ENSMUSG00000025466",326.583917298424,165.600327805418,160.983589493006,4.61673831241245,"Fuom","turquoise"
"ENSMUSG00000025499",290.653237323986,166.103267474391,124.549969849595,41.5532976247964,"Hras","turquoise"
"ENSMUSG00000025582",157.101583280668,61.1218257379675,95.9797575427005,-34.8579318047329,"Nptx1","yellow"
"ENSMUSG00000025647",137.881900570379,50.4697235637906,87.4121770065879,-36.9424534427973,"Shisa5","turquoise"
"ENSMUSG00000025739",293.969007033631,160.42609401491,133.542913018721,26.8831809961892,"Gng13","turquoise"
"ENSMUSG00000025743",230.523121590894,83.7250235949648,146.798097995929,-63.0730744009645,"Sdc3","blue"
"ENSMUSG00000025781",422.499070152051,216.76307201334,205.735998138711,11.0270738746294,"Atp5c1","turquoise"
"ENSMUSG00000026070",110.77530643884,50.9339832679883,59.8413231708517,-8.90733990286337,"Il18r1","blue"
"ENSMUSG00000026090",150.748417406446,51.2010254571072,99.5473919493384,-48.3463664922312,"2010300C02Rik","yellow"
"ENSMUSG00000026110",253.076639276797,96.3726215301129,156.704017746684,-60.3313962165709,"Mgat4a","blue"
"ENSMUSG00000026202",169.043588599452,71.9073619748415,97.1362266246104,-25.2288646497688,"Tuba4a","turquoise"
"ENSMUSG00000026260",379.222926215589,174.536231401622,204.686694813966,-30.150463412344,"Ndufa10","turquoise"
"ENSMUSG00000026273",111.794621679087,54.852124551529,56.9424971275585,-2.09037257602954,"Mterf4","turquoise"
"ENSMUSG00000026349",309.157212064223,123.007625926135,186.149586138088,-63.1419602119532,"Ccnt2","blue"
"ENSMUSG00000026385",402.296433217581,185.902950121722,216.393483095859,-30.4905329741371,"Dbi","turquoise"
"ENSMUSG00000026452",179.393638670265,54.5127381960708,124.880900474194,-70.3681622781234,"Syt2","brown"
"ENSMUSG00000026500",263.298125189975,125.977827282472,137.320297907502,-11.34247062503,"Cox20","turquoise"
"ENSMUSG00000026519",94.294912047907,50.825361076325,43.4695509715821,7.35581010474289,"Tmem63a","brown"
"ENSMUSG00000026568",213.824877210196,109.142613741829,104.682263468366,4.46035027346286,"Mpc2","turquoise"
"ENSMUSG00000026688",234.370545788604,118.355931049622,116.014614738982,2.34131631063943,"Mgst3","turquoise"
"ENSMUSG00000026737",121.37500676909,49.0883792317608,72.2866275373294,-23.1982483055686,"Pip4k2a","brown"
"ENSMUSG00000026820",252.655556010396,134.116963119729,118.538592890667,15.5783702290623,"Ptges2","turquoise"
"ENSMUSG00000026830",142.399877453966,55.3105128114399,87.0893646425262,-31.7788518310863,"Ermn","brown"
"ENSMUSG00000026887",144.459113137656,58.9651250352663,85.4939881023896,-26.5288630671233,"Mrrf","turquoise"
"ENSMUSG00000026918",268.536461419478,103.975499765961,164.560961653517,-60.5854618875569,"Brd3","blue"
"ENSMUSG00000026932",126.550731536675,48.7056210996703,77.8451104370044,-29.1394893373341,"Nacc2","brown"
"ENSMUSG00000026939",181.519591111945,78.0998544555233,103.419736656422,-25.3198822008987,"Tmem141","turquoise"
"ENSMUSG00000026977",181.361268993554,55.5936777707862,125.767591222768,-70.1739134519815,"March7","blue"
"ENSMUSG00000027009",328.64287950467,120.488635394338,208.154244110332,-87.6656087159935,"Itga4","blue"
"ENSMUSG00000027360",327.123609808913,117.607162216824,209.516447592089,-91.9092853752655,"Hdc","blue"
"ENSMUSG00000027366",240.77951565857,87.0563836384645,153.723132020106,-66.666748381641,"Sppl2a","blue"
"ENSMUSG00000027375",139.658507881126,64.0039763918011,75.6545314893249,-11.6505550975238,"Mal","brown"
"ENSMUSG00000027447",440.282329333245,217.990958630947,222.291370702298,-4.30041207135059,"Cst3","turquoise"
"ENSMUSG00000027533",472.738661442306,242.867971456897,229.870689985409,12.9972814714877,"Fabp5","turquoise"
"ENSMUSG00000027581",520.807844960119,297.951913673898,222.855931286221,75.0959823876766,"Stmn3","turquoise"
"ENSMUSG00000027673",543.425166425753,284.5774492133,258.847717212454,25.7297320008461,"Ndufb5","turquoise"
"ENSMUSG00000027709",231.814415970562,76.977267284221,154.837148686341,-77.8598814021195,"Mccc1","blue"
"ENSMUSG00000027858",131.819684640221,60.27432298407,71.5453616561512,-11.2710386720812,"Tspan2","brown"
"ENSMUSG00000027955",147.888317912348,48.6135693135318,99.2747485988158,-50.661179285284,"Fam198b","blue"
"ENSMUSG00000028057",174.872581398116,88.8411468411092,86.0314345570064,2.8097122841028,"Rit1","turquoise"
"ENSMUSG00000028234",228.163589059953,93.745326162711,134.418262897242,-40.6729367345306,"Rps20","turquoise"
"ENSMUSG00000028416",365.183098902786,178.671367560265,186.511731342521,-7.84036378225625,"Bag1","turquoise"
"ENSMUSG00000028445",369.408314592883,158.772013835049,210.636300757834,-51.8642869227857,"Enho","turquoise"
"ENSMUSG00000028461",179.446332013634,91.2124666477315,88.2338653659021,2.97860128182936,"Ccdc107","turquoise"
"ENSMUSG00000028545",175.023957316299,61.2750626772469,113.748894639052,-52.4738319618054,"Bend5","turquoise"
"ENSMUSG00000028609",153.04617111963,70.5854144239199,82.4607566957104,-11.8753422717905,"Magoh","turquoise"
"ENSMUSG00000028756",222.983888262736,98.5908052749278,124.393082987808,-25.8022777128806,"Pink1","turquoise"
"ENSMUSG00000028795",393.414500405196,187.094019188834,206.320481216361,-19.2264620275271,"Ccdc28b","turquoise"
"ENSMUSG00000028809",168.316091873762,56.9205532155633,111.395538658199,-54.4749854426356,"Srrm1","blue"
"ENSMUSG00000028937",462.825324847427,249.158719078722,213.666605768705,35.492113310017,"Acot7","turquoise"
"ENSMUSG00000028964",450.325343592406,242.364844056883,207.960499535522,34.4043445213609,"Park7","turquoise"
"ENSMUSG00000028969",259.960317347675,137.730761179521,122.229556168153,15.5012050113684,"Cdk5","turquoise"
"ENSMUSG00000029004",302.335865384567,104.798335897225,197.537529487342,-92.7391935901174,"Kmt2e","blue"
"ENSMUSG00000029059",512.074498188377,268.53751903218,243.536979156197,25.0005398759837,"Fam213b","turquoise"
"ENSMUSG00000029089",389.388231140822,165.215658879354,224.172572261468,-58.9569133821134,"5730480H06Rik","blue"
"ENSMUSG00000029131",216.292990203555,117.424041366497,98.8689488370581,18.5550925294387,"Dnajb6","turquoise"
"ENSMUSG00000029131",216.292990203555,117.424041366497,98.8689488370581,18.5550925294387,"Dnajb6","turquoise"
"ENSMUSG00000029151",107.258658887419,50.1318759170452,57.1267829703735,-6.99490705332832,"Slc30a3","yellow"
"ENSMUSG00000029212",219.777949374341,59.1614628692193,160.616486505122,-101.455023635902,"Gabrb1","blue"
"ENSMUSG00000029406",186.999965272642,49.3491485614744,137.650816711167,-88.3016681496928,"Pitpnm2","yellow"
"ENSMUSG00000029471",190.72973672243,55.8355602137931,134.894176508637,-79.0586162948442,"Camkk2","yellow"
"ENSMUSG00000029673",220.151245304529,47.8568217553854,172.294423549143,-124.437601793758,"Auts2","green"
"ENSMUSG00000029780",317.733271766361,171.641317627306,146.091954139055,25.5493634882515,"Nt5c3","turquoise"
"ENSMUSG00000029864",155.394222034557,76.8543126594657,78.5399093750911,-1.68559671562531,"Gstk1","turquoise"
"ENSMUSG00000030022",334.768834886077,117.094847793318,217.673987092759,-100.579139299441,"Adamts9","blue"
"ENSMUSG00000030209",264.282895917878,53.9227704427387,210.360125475139,-156.4373550324,"Grin2b","yellow"
"ENSMUSG00000030323",209.004046151828,59.407056402013,149.596989749815,-90.1899333478017,"Ift122","blue"
"ENSMUSG00000030335",268.066770839682,129.514221532791,138.552549306891,-9.03832777409968,"Mrpl51","turquoise"
"ENSMUSG00000030337",171.694283825316,51.9728081878619,119.721475637454,-67.748667449592,"Vamp1","brown"
"ENSMUSG00000030527",237.754920565147,84.5536472268435,153.201273338304,-68.6476261114601,"Crtc3","blue"
"ENSMUSG00000030583",155.816011940159,61.6691831494933,94.1468287906656,-32.4776456411723,"Sipa1l3","blue"
"ENSMUSG00000030691",272.254292960088,103.577392543598,168.676900416489,-65.0995078728912,"Fchsd2","blue"
"ENSMUSG00000030695",386.027228470528,217.714790072041,168.312438398487,49.4023516735536,"Aldoa","turquoise"
"ENSMUSG00000030775",156.086161844078,66.003729206223,90.0824326378547,-24.0787034316317,"Trat1","blue"
"ENSMUSG00000030795",310.225797665155,111.374158415955,198.851639249201,-87.4774808332461,"Fus","blue"
"ENSMUSG00000030844",102.695526595145,49.0164890403764,53.6790375547686,-4.66254851439226,"Rgs10","turquoise"
"ENSMUSG00000031068",259.389652204665,107.628381218762,151.761270985903,-44.1328897671414,"Glrx3","turquoise"
"ENSMUSG00000031320",506.634938161983,263.111599660768,243.523338501215,19.5882611595533,"Rps4x","turquoise"
"ENSMUSG00000031367",207.97209807249,56.319066534557,151.653031537933,-95.3339650033757,"Ap1s2","turquoise"
"ENSMUSG00000031393",270.581105710621,88.4084722897899,182.172633420831,-93.7641611310409,"Mecp2","blue"
"ENSMUSG00000031425",124.567777331849,59.4548654091665,65.112911922683,-5.65804651351649,"Plp1","brown"
"ENSMUSG00000031447",264.919403770339,97.5423438309174,167.377059939422,-69.8347161085044,"Lamp1","turquoise"
