"ensgene","moduleMembership","GS.trait","symbol","chr","description","moduleName"
"ENSMUSG00000044224",0.830477928585219,0.340407945208035,"Dnajc21","15","DnaJ heat shock protein family (Hsp40) member C21","lightcyan"
"ENSMUSG00000062393",0.910561342612702,0.39980330386294,"Dgkk","X","diacylglycerol kinase kappa","lightcyan"
"ENSMUSG00000063239",0.850177978225146,0.225888229370149,"Grm4","17","glutamate receptor, metabotropic 4","lightcyan"
"ENSMUSG00000071234",0.819907835127658,0.314632873561931,"Syndig1l","12","synapse differentiation inducing 1 like","lightcyan"
"ENSMUSG00000004631",0.882332549915508,0.43343979059051,"Sgce","6","sarcoglycan, epsilon","pink"
"ENSMUSG00000018822",0.824207307858211,0.312744419995211,"Sfrp5","19","secreted frizzled-related sequence protein 5","pink"
"ENSMUSG00000019124",0.82735387262474,0.636454577564318,"Scrn1","6","secernin 1","pink"
"ENSMUSG00000021047",0.882768909197642,0.478457210359116,"Nova1","12","NOVA alternative splicing regulator 1","pink"
"ENSMUSG00000021303",0.808962984105975,0.421746180952333,"Gng4","13","guanine nucleotide binding protein (G protein), gamma 4","pink"
"ENSMUSG00000021379",0.826774037423363,0.308715083004944,"Id4","13","inhibitor of DNA binding 4","pink"
"ENSMUSG00000022525",0.818573104948167,0.379748680765863,"Plaat1","16","phospholipase A and acyltransferase 1","pink"
"ENSMUSG00000023011",0.806383425451732,0.241190554945821,"Faim2","15","Fas apoptotic inhibitory molecule 2","pink"
"ENSMUSG00000024008",0.831380870947611,0.418632387103609,"Cpne5","17","copine V","pink"
"ENSMUSG00000024423",0.887630952186554,0.40880328214064,"Impact","18","impact, RWD domain protein","pink"
"ENSMUSG00000025875",0.821307511234892,0.414710678592192,"Tspan17","13","tetraspanin 17","pink"
"ENSMUSG00000026883",0.816837347044209,0.539414071970044,"Dab2ip","2","disabled 2 interacting protein","pink"
"ENSMUSG00000027965",0.819343521976518,0.479356741839409,"Olfm3","3","olfactomedin 3","pink"
"ENSMUSG00000029778",0.843130402672344,0.470866402607745,"Adcyap1r1","6","adenylate cyclase activating polypeptide 1 receptor 1","pink"
"ENSMUSG00000030272",0.865648973641891,0.383862901355686,"Camk1","6","calcium/calmodulin-dependent protein kinase I","pink"
"ENSMUSG00000030500",0.817322353575041,0.359394184398251,"Slc17a6","7","solute carrier family 17 (sodium-dependent inorganic phosphate cotransporter), member 6","pink"
"ENSMUSG00000032890",0.874059436156313,0.490266434557227,"Rims3","4","regulating synaptic membrane exocytosis 3","pink"
"ENSMUSG00000034993",0.822754265895165,0.402416487581169,"Vat1","11","vesicle amine transport 1","pink"
"ENSMUSG00000035776",0.836748602499463,0.459671067848603,"Cd99l2","X","CD99 antigen-like 2","pink"
"ENSMUSG00000036782",0.929453398110999,0.454822984885541,"Klhl13","X","kelch-like 13","pink"
"ENSMUSG00000037259",0.851895660330485,0.526327394253559,"Dzank1","2","double zinc ribbon and ankyrin repeat domains 1","pink"
"ENSMUSG00000038718",0.897230839697264,0.340454221882085,"Pbx3","2","pre B cell leukemia homeobox 3","pink"
"ENSMUSG00000040097",0.80697669767413,0.235343810558991,"Flywch1","17","FLYWCH-type zinc finger 1","pink"
"ENSMUSG00000040785",0.833728468197624,0.681671167222685,"Ttc3","16","tetratricopeptide repeat domain 3","pink"
"ENSMUSG00000041096",0.818522028145873,0.359388232223518,"Tspyl2","X","TSPY-like 2","pink"
"ENSMUSG00000041309",0.812882374134018,0.433043703514775,"Nkx6-2","7","NK6 homeobox 2","pink"
"ENSMUSG00000042804",0.871549565197338,0.452679649456677,"Gpr153","4","G protein-coupled receptor 153","pink"
"ENSMUSG00000043388",0.925508039576518,0.379584239616841,"Tmem130","5","transmembrane protein 130","pink"
"ENSMUSG00000046844",0.888385204212797,0.416922464220295,"Vat1l","8","vesicle amine transport protein 1 like","pink"
"ENSMUSG00000047907",0.853302844945008,0.56943978211691,"Tshz2","2","teashirt zinc finger family member 2","pink"
"ENSMUSG00000050069",0.868730711237917,0.213354096240276,"Grem2","1","gremlin 2, DAN family BMP antagonist","pink"
"ENSMUSG00000050711",0.894795274203179,0.406734257769906,"Scg2","1","secretogranin II","pink"
"ENSMUSG00000054459",0.815322982095493,0.325002760442643,"Vsnl1","12","visinin-like 1","pink"
"ENSMUSG00000055430",0.905908950836501,0.502770079976522,"Nap1l5","6","nucleosome assembly protein 1-like 5","pink"
"ENSMUSG00000059361",0.929656026349474,0.38747112205151,"Nrsn2","2","neurensin 2","pink"
"ENSMUSG00000061702",0.885535796287752,0.401462634236915,"Tmem91","7","transmembrane protein 91","pink"
"ENSMUSG00000072704",0.800826953369545,0.343975842314399,"Smim10l1","6","small integral membrane protein 10 like 1","pink"
"ENSMUSG00000072966",0.889848144898846,0.362916281431113,"Gprasp2","X","G protein-coupled receptor associated sorting protein 2","pink"
"ENSMUSG00000074607",0.843625515510865,0.41446883242667,"Tox2","2","TOX high mobility group box family member 2","pink"
"ENSMUSG00000001089",0.859959787895903,0.256684772980114,"Luzp1","4","leucine zipper protein 1","brown"
"ENSMUSG00000003184",0.839835099963546,0.285618890420111,"Irf3","7","interferon regulatory factor 3","brown"
"ENSMUSG00000005125",0.820357698723314,0.407648776996548,"Ndrg1","15","N-myc downstream regulated gene 1","brown"
"ENSMUSG00000006782",0.923214190569798,0.276765868271531,"Cnp","11","2',3'-cyclic nucleotide 3' phosphodiesterase","brown"
"ENSMUSG00000008393",0.88589791377201,0.235123077738074,"Carhsp1","16","calcium regulated heat stable protein 1","brown"
"ENSMUSG00000010066",0.828794209204871,0.32638873430837,"Cacna2d2","9","calcium channel, voltage-dependent, alpha 2/delta subunit 2","brown"
"ENSMUSG00000013523",0.881891906409373,0.288632402542266,"Bcas1","2","brain enriched myelin associated protein 1","brown"
"ENSMUSG00000015149",0.826733327209806,0.24985083109579,"Sirt2","7","sirtuin 2","brown"
"ENSMUSG00000015806",0.889461048164594,0.252627284585084,"Qdpr","5","quinoid dihydropteridine reductase","brown"
"ENSMUSG00000020486",0.927616824675528,0.308093799991657,"Septin4","11","septin 4","brown"
"ENSMUSG00000020864",0.821625597039818,0.373607575367831,"Ankrd40","11","ankyrin repeat domain 40","brown"
"ENSMUSG00000021366",0.822336736295781,0.370369774280084,"Hivep1","13","human immunodeficiency virus type I enhancer binding protein 1","brown"
"ENSMUSG00000021709",0.861439613506595,0.498564373328732,"Erbin","13","Erbb2 interacting protein","brown"
"ENSMUSG00000022270",0.872052644363858,0.41303441019866,"Retreg1","15","reticulophagy regulator 1","brown"
"ENSMUSG00000022377",0.831957435384603,0.32097465944441,"Asap1","15","ArfGAP with SH3 domain, ankyrin repeat and PH domain1","brown"
"ENSMUSG00000022425",0.872834460415699,0.387853032079481,"Enpp2","15","ectonucleotide pyrophosphatase/phosphodiesterase 2","brown"
"ENSMUSG00000022472",0.862269431391785,0.233224365655027,"Desi1","15","desumoylating isopeptidase 1","brown"
"ENSMUSG00000022594",0.818183927866842,0.297269603964413,"Lynx1","15","Ly6/neurotoxin 1","brown"
"ENSMUSG00000024044",0.873179446260304,0.290648258886086,"Epb41l3","17","erythrocyte membrane protein band 4.1 like 3","brown"
"ENSMUSG00000024597",0.849963358619001,0.261797655880852,"Slc12a2","18","solute carrier family 12, member 2","brown"
"ENSMUSG00000024810",0.863276976980709,0.308749017326242,"Il33","19","interleukin 33","brown"
"ENSMUSG00000025203",0.834564429914537,0.439962894492872,"Scd2","19","stearoyl-Coenzyme A desaturase 2","brown"
"ENSMUSG00000025584",0.819062315540902,0.337509610835037,"Pde8a","7","phosphodiesterase 8A","brown"
"ENSMUSG00000025757",0.857893139670101,0.39535615348153,"Hspa4l","3","heat shock protein 4 like","brown"
"ENSMUSG00000026519",0.851911635583934,0.372476542960925,"Tmem63a","1","transmembrane protein 63a","brown"
"ENSMUSG00000026737",0.889537698368578,0.300173836107396,"Pip4k2a","2","phosphatidylinositol-5-phosphate 4-kinase, type II, alpha","brown"
"ENSMUSG00000026830",0.854363948242074,0.283382834727292,"Ermn","2","ermin, ERM-like protein","brown"
"ENSMUSG00000026932",0.876767116000995,0.214680368759076,"Nacc2","2","nucleus accumbens associated 2, BEN and BTB (POZ) domain containing","brown"
"ENSMUSG00000027199",0.814109758920547,0.290436125071794,"Gatm","2","glycine amidinotransferase (L-arginine:glycine amidinotransferase)","brown"
"ENSMUSG00000027200",0.866301450785622,0.593998616662064,"Sema6d","2","sema domain, transmembrane domain (TM), and cytoplasmic domain, (semaphorin) 6D","brown"
"ENSMUSG00000027375",0.893649618333997,0.404938787953444,"Mal","2","myelin and lymphocyte protein, T cell differentiation protein","brown"
"ENSMUSG00000027562",0.860610786929663,0.310368568346205,"Car2","3","carbonic anhydrase 2","brown"
"ENSMUSG00000027858",0.896744028910844,0.438667164428506,"Tspan2","3","tetraspanin 2","brown"
"ENSMUSG00000028412",0.84452472774715,0.352347503618998,"Slc44a1","4","solute carrier family 44, member 1","brown"
"ENSMUSG00000030701",0.805250634325661,0.211179846366343,"Plekhb1","7","pleckstrin homology domain containing, family B (evectins) member 1","brown"
"ENSMUSG00000031425",0.879666424444699,0.378596897404379,"Plp1","X","proteolipid protein (myelin) 1","brown"
"ENSMUSG00000031543",0.809366804899954,0.269654128606874,"Ank1","8","ankyrin 1, erythroid","brown"
"ENSMUSG00000031775",0.854924748441837,0.242058993022554,"Pllp","8","plasma membrane proteolipid","brown"
"ENSMUSG00000032050",0.827349562533473,0.275483519468715,"Rdx","9","radixin","brown"
"ENSMUSG00000032060",0.92356589935152,0.313895879638578,"Cryab","9","crystallin, alpha B","brown"
"ENSMUSG00000032479",0.833193027213225,0.206659144927748,"Map4","9","microtubule-associated protein 4","brown"
"ENSMUSG00000032517",0.908782283203651,0.318296172988336,"Mobp","9","myelin-associated oligodendrocytic basic protein","brown"
"ENSMUSG00000032554",0.839328327605596,0.225853618889437,"Trf","9","transferrin","brown"
"ENSMUSG00000032854",0.828487726137694,0.413791179950001,"Ugt8a","3","UDP galactosyltransferase 8A","brown"
"ENSMUSG00000033579",0.834134440842181,0.449420827232938,"Fa2h","8","fatty acid 2-hydroxylase","brown"
"ENSMUSG00000033713",0.86255595333219,0.393716004042609,"Foxn3","12","forkhead box N3","brown"
"ENSMUSG00000034714",0.884673851840555,0.437736312365702,"Ttyh2","11","tweety family member 2","brown"
"ENSMUSG00000036098",0.892425811436272,0.305804725261497,"Myrf","19","myelin regulatory factor","brown"
"ENSMUSG00000036634",0.90165858573386,0.304842202536493,"Mag","7","myelin-associated glycoprotein","brown"
"ENSMUSG00000037242",0.839860056179938,0.413530515201362,"Clic4","4","chloride intracellular channel 4 (mitochondrial)","brown"
"ENSMUSG00000037280",0.826680801875348,0.360182623768054,"Galnt6","15","polypeptide N-acetylgalactosaminyltransferase 6","brown"
"ENSMUSG00000037419",0.838758508900592,0.409613384399858,"Endod1","9","endonuclease domain containing 1","brown"
"ENSMUSG00000037625",0.851836121163035,0.3452017960651,"Cldn11","3","claudin 11","brown"
"ENSMUSG00000038375",0.818189224523424,0.216450592806419,"Trp53inp2","2","transformation related protein 53 inducible nuclear protein 2","brown"
"ENSMUSG00000038486",0.913119271822545,0.261929514941162,"Sv2a","3","synaptic vesicle glycoprotein 2 a","brown"
"ENSMUSG00000038668",0.896802181414898,0.381399425174761,"Lpar1","4","lysophosphatidic acid receptor 1","brown"
"ENSMUSG00000039601",0.927856078823802,0.234477529623323,"Rcan2","17","regulator of calcineurin 2","brown"
"ENSMUSG00000040797",0.842176498907347,0.377805322747967,"Iqsec3","6","IQ motif and Sec7 domain 3","brown"
"ENSMUSG00000041058",0.828291634962595,0.250715801256846,"Wwp1","4","WW domain containing E3 ubiquitin protein ligase 1","brown"
"ENSMUSG00000041607",0.907227090186722,0.369594124748372,"Mbp","18","myelin basic protein","brown"
"ENSMUSG00000043448",0.865321720712453,0.343302576091823,"Gjc2","11","gap junction protein, gamma 2","brown"
"ENSMUSG00000043733",0.844127238411422,0.331312925978162,"Ptpn11","5","protein tyrosine phosphatase, non-receptor type 11","brown"
"ENSMUSG00000044708",0.895882503169635,0.336567598347202,"Kcnj10","1","potassium inwardly-rectifying channel, subfamily J, member 10","brown"
"ENSMUSG00000044734",0.837928468569464,0.34610188693072,"Serpinb1a","13","serine (or cysteine) peptidase inhibitor, clade B, member 1a","brown"
"ENSMUSG00000045087",0.810076362044033,0.397982683341262,"S1pr5","9","sphingosine-1-phosphate receptor 5","brown"
"ENSMUSG00000045613",0.911525287673324,0.229339279644548,"Chrm2","6","cholinergic receptor, muscarinic 2, cardiac","brown"
"ENSMUSG00000046160",0.877564973931423,0.252227223542568,"Olig1","16","oligodendrocyte transcription factor 1","brown"
"ENSMUSG00000047496",0.908722755313512,0.37064760356205,"Rnf152","1","ring finger protein 152","brown"
"ENSMUSG00000048022",0.945422717738271,0.249483483523312,"Tmem229a","6","transmembrane protein 229A","brown"
"ENSMUSG00000048707",0.806074146358803,0.42697420366017,"Tprn","2","taperin","brown"
"ENSMUSG00000053024",0.856522340495023,0.386101432372703,"Cntn2","1","contactin 2","brown"
"ENSMUSG00000055945",0.86411485987387,0.292150379356223,"Prr18","17","proline rich 18","brown"
"ENSMUSG00000057880",0.871657264932676,0.422678446562438,"Abat","16","4-aminobutyrate aminotransferase","brown"
"ENSMUSG00000062078",0.832887496304309,0.464414231731493,"Qk","17","quaking, KH domain containing RNA binding","brown"
"ENSMUSG00000064329",0.886737446245087,0.200200440266445,"Scn1a","2","sodium channel, voltage-gated, type I, alpha","brown"
"ENSMUSG00000069769",0.842605329676242,0.323623763738115,"Msi2","11","musashi RNA-binding protein 2","brown"
"ENSMUSG00000073680",0.860123749136233,0.333428697339726,"Tmem88b","4","transmembrane protein 88B","brown"
"ENSMUSG00000076439",0.885247065897089,0.395619919406811,"Mog","17","myelin oligodendrocyte glycoprotein","brown"
"ENSMUSG00000078771",0.85402075606505,0.531346087013211,"Evi2a","11","ecotropic viral integration site 2a","brown"
"ENSMUSG00000100241",0.813657213553532,0.243472119336242,"Slc18a3","14","solute carrier family 18 (vesicular monoamine), member 3","brown"
"ENSMUSG00000000489",0.86028816862461,-0.252855122283675,"Pdgfb","15","platelet derived growth factor, B polypeptide","green"
"ENSMUSG00000015143",0.902274955324351,-0.323609966321282,"Actn1","12","actinin, alpha 1","green"
"ENSMUSG00000015476",0.833171359889625,-0.287544349608828,"Prrt1","17","proline-rich transmembrane protein 1","green"
"ENSMUSG00000020102",0.820021870922461,-0.37340255784513,"Slc16a7","10","solute carrier family 16 (monocarboxylic acid transporters), member 7","green"
"ENSMUSG00000021559",0.803420172444911,-0.27758295057007,"Dapk1","13","death associated protein kinase 1","green"
"ENSMUSG00000021779",0.890377667659354,-0.284872347940058,"Thrb","14","thyroid hormone receptor beta","green"
"ENSMUSG00000025427",0.907020703315326,-0.292411802403226,"Rnf165","18","ring finger protein 165","green"
"ENSMUSG00000026571",0.85496204677304,-0.312668521983475,"Dcaf6","1","DDB1 and CUL4 associated factor 6","green"
"ENSMUSG00000026834",0.886284349610469,-0.233393182450898,"Acvr1c","2","activin A receptor, type IC","green"
"ENSMUSG00000028161",0.851657924563232,-0.283149909001553,"Ppp3ca","3","protein phosphatase 3, catalytic subunit, alpha isoform","green"
"ENSMUSG00000029673",0.87808427076964,-0.37866736050565,"Auts2","5","autism susceptibility candidate 2","green"
"ENSMUSG00000031292",0.849646599634631,-0.344151009376933,"Cdkl5","X","cyclin-dependent kinase-like 5","green"
"ENSMUSG00000031626",0.913700178909458,-0.227930979651717,"Sorbs2","8","sorbin and SH3 domain containing 2","green"
"ENSMUSG00000031864",0.837140414757269,-0.326269241327166,"Ints10","8","integrator complex subunit 10","green"
"ENSMUSG00000032384",0.839837188137726,-0.205949240889909,"Csnk1g1","9","casein kinase 1, gamma 1","green"
"ENSMUSG00000035566",0.858700086824815,-0.401591798532131,"Pcdh17","14","protocadherin 17","green"
"ENSMUSG00000036006",0.82168538768132,-0.257113068268128,"Ripor2","13","RHO family interacting cell polarization regulator 2","green"
"ENSMUSG00000037692",0.851959377926903,-0.219392135786655,"Ahdc1","4","AT hook, DNA binding motif, containing 1","green"
"ENSMUSG00000038248",0.931672424283647,-0.306330655289037,"Sobp","10","sine oculis binding protein","green"
"ENSMUSG00000038894",0.847969132774171,-0.260984744577496,"Irs2","8","insulin receptor substrate 2","green"
"ENSMUSG00000039000",0.803707309478798,0.219286190020405,"Ube3c","5","ubiquitin protein ligase E3C","green"
"ENSMUSG00000039087",0.843069415886221,-0.347551003060862,"Rreb1","13","ras responsive element binding protein 1","green"
"ENSMUSG00000041703",0.815264770318699,-0.394465280860159,"Zic5","14","zinc finger protein of the cerebellum 5","green"
"ENSMUSG00000044352",0.837957919330466,-0.501455789759541,"Sowaha","11","sosondowah ankyrin repeat domain family member A","green"
"ENSMUSG00000045333",0.82608130429813,-0.267894996016018,"Zfp423","8","zinc finger protein 423","green"
"ENSMUSG00000046607",0.903583634404709,-0.327376032275927,"Hrk","5","harakiri, BCL2 interacting protein (contains only BH3 domain)","green"
"ENSMUSG00000047205",0.901556048924513,-0.268112045259375,"Dusp18","11","dual specificity phosphatase 18","green"
"ENSMUSG00000049892",0.818627589072729,-0.358900983690532,"Rasd1","11","RAS, dexamethasone-induced 1","green"
"ENSMUSG00000060924",0.852598947660585,-0.256908062543654,"Csmd1","8","CUB and Sushi multiple domains 1","green"
"ENSMUSG00000063358",0.842886543911102,-0.291365331715714,"Mapk1","16","mitogen-activated protein kinase 1","green"
"ENSMUSG00000074923",0.81780575007366,-0.302372308994117,"Pak6","2","p21 (RAC1) activated kinase 6","green"
"ENSMUSG00000000632",0.890006685790925,-0.470898578383013,"Sez6","11","seizure related gene 6","yellow"
"ENSMUSG00000000881",0.821822005590786,-0.366740930285408,"Dlg3","X","discs large MAGUK scaffold protein 3","yellow"
"ENSMUSG00000001911",0.804595368130556,-0.444551383708822,"Nfix","8","nuclear factor I/X","yellow"
"ENSMUSG00000002489",0.885974493038641,-0.218425843908314,"Tiam1","16","T cell lymphoma invasion and metastasis 1","yellow"
"ENSMUSG00000003279",0.931840689981757,-0.343577345912358,"Dlgap1","17","DLG associated protein 1","yellow"
"ENSMUSG00000003948",0.831968074902387,-0.242524410610491,"Mmd","11","monocyte to macrophage differentiation-associated","yellow"
"ENSMUSG00000005533",0.893544239380757,-0.386426891664844,"Igf1r","7","insulin-like growth factor I receptor","yellow"
"ENSMUSG00000005583",0.953874180788734,-0.394112605388891,"Mef2c","13","myocyte enhancer factor 2C","yellow"
"ENSMUSG00000008575",0.918738416969248,-0.398870510784465,"Nfib","4","nuclear factor I/B","yellow"
"ENSMUSG00000015568",0.893497883873073,-0.402081348358817,"Lpl","8","lipoprotein lipase","yellow"
"ENSMUSG00000017670",0.846473870589758,-0.402779412840477,"Elmo2","2","engulfment and cell motility 2","yellow"
"ENSMUSG00000019726",0.820508268481381,-0.32715544819933,"Lyst","13","lysosomal trafficking regulator","yellow"
"ENSMUSG00000019772",0.800648341133559,-0.305034334041362,"Vip","10","vasoactive intestinal polypeptide","yellow"
"ENSMUSG00000019831",0.967205462607568,-0.415708247947862,"Wasf1","10","WASP family, member 1","yellow"
"ENSMUSG00000019966",0.817233852413787,-0.568826288135588,"Kitl","10","kit ligand","yellow"
"ENSMUSG00000020431",0.91964834930587,-0.460955148547562,"Adcy1","11","adenylate cyclase 1","yellow"
"ENSMUSG00000021071",0.825202070361415,-0.261327638350958,"Trim9","12","tripartite motif-containing 9","yellow"
"ENSMUSG00000021136",0.822778259460121,-0.351282114766549,"Smoc1","12","SPARC related  modular calcium binding 1","yellow"
"ENSMUSG00000021313",0.81201507908259,-0.284103993846403,"Ryr2","13","ryanodine receptor 2, cardiac","yellow"
"ENSMUSG00000022180",0.916482906463697,-0.306388352336897,"Slc7a8","14","solute carrier family 7 (cationic amino acid transporter, y+ system), member 8","yellow"
"ENSMUSG00000022332",0.827213491538143,-0.304048479760136,"Khdrbs3","15","KH domain containing, RNA binding, signal transduction associated 3","yellow"
"ENSMUSG00000022342",0.802496637046808,-0.463492588195867,"Kcnv1","15","potassium channel, subfamily V, member 1","yellow"
"ENSMUSG00000022421",0.920459722360935,-0.434395333919645,"Nptxr","15","neuronal pentraxin receptor","yellow"
"ENSMUSG00000024286",0.861391738047942,-0.27526385970315,"Ccny","18","cyclin Y","yellow"
"ENSMUSG00000024617",0.862482568367663,-0.308221675119345,"Camk2a","18","calcium/calmodulin-dependent protein kinase II alpha","yellow"
"ENSMUSG00000025128",0.850949954189725,-0.356792120184806,"Bhlhe22","3","basic helix-loop-helix family, member e22","yellow"
"ENSMUSG00000025372",0.810800558969993,-0.327374343398949,"Baiap2","11","brain-specific angiogenesis inhibitor 1-associated protein 2","yellow"
"ENSMUSG00000025582",0.963541742670739,-0.402272236254,"Nptx1","11","neuronal pentraxin 1","yellow"
"ENSMUSG00000025658",0.895894401303801,-0.21402101385734,"Cnksr2","X","connector enhancer of kinase suppressor of Ras 2","yellow"
"ENSMUSG00000025790",0.871605303998942,-0.39230504576371,"Slco3a1","7","solute carrier organic anion transporter family, member 3a1","yellow"
"ENSMUSG00000026090",0.912421852898095,-0.290919518425824,"Cracdl","1","capping protein inhibiting regulator of actin like","yellow"
"ENSMUSG00000026235",0.847449197488244,-0.204385692181139,"Epha4","1","Eph receptor A4","yellow"
"ENSMUSG00000026749",0.852153466803171,-0.203462933686431,"Nek6","2","NIMA (never in mitosis gene a)-related expressed kinase 6","yellow"
"ENSMUSG00000026833",0.848063377744557,-0.546873900558293,"Olfm1","2","olfactomedin 1","yellow"
"ENSMUSG00000028059",0.809813237853179,-0.2696454317546,"Arhgef2","3","rho/rac guanine nucleotide exchange factor (GEF) 2","yellow"
"ENSMUSG00000028833",0.802086182521321,-0.379391751435807,"Ncdn","4","neurochondrin","yellow"
"ENSMUSG00000029151",0.900014176492795,-0.391164798678616,"Slc30a3","5","solute carrier family 30 (zinc transporter), member 3","yellow"
"ENSMUSG00000029392",0.884500091685511,-0.581257321179443,"Rilpl1","5","Rab interacting lysosomal protein-like 1","yellow"
"ENSMUSG00000029406",0.911368287684405,-0.405307187423298,"Pitpnm2","5","phosphatidylinositol transfer protein, membrane-associated 2","yellow"
"ENSMUSG00000029471",0.931624813571849,-0.41857453641214,"Camkk2","5","calcium/calmodulin-dependent protein kinase kinase 2, beta","yellow"
"ENSMUSG00000030209",0.926143524195844,-0.266251424819931,"Grin2b","6","glutamate receptor, ionotropic, NMDA2B (epsilon 2)","yellow"
"ENSMUSG00000030350",0.865821785822268,-0.629835670544094,"Prmt8","6","protein arginine N-methyltransferase 8","yellow"
"ENSMUSG00000030465",0.831452391335151,-0.280846420200332,"Psd3","8","pleckstrin and Sec7 domain containing 3","yellow"
"ENSMUSG00000030905",0.823510168966643,-0.524317036254194,"Crym","7","crystallin, mu","yellow"
"ENSMUSG00000031161",0.826811382857896,-0.260725520548833,"Hdac6","X","histone deacetylase 6","yellow"
"ENSMUSG00000032010",0.803011936967421,-0.457811049368804,"Usp2","9","ubiquitin specific peptidase 2","yellow"
"ENSMUSG00000032355",0.809862736995555,-0.205966896168133,"Mlip","9","muscular LMNA-interacting protein","yellow"
"ENSMUSG00000032589",0.89562737022718,-0.258646994870597,"Bsn","9","bassoon","yellow"
"ENSMUSG00000033060",0.930725192812951,-0.348168835586575,"Lmo7","14","LIM domain only 7","yellow"
"ENSMUSG00000033377",0.867376298953015,-0.509034023184002,"Palmd","3","palmdelphin","yellow"
"ENSMUSG00000033730",0.81939897336412,-0.420195983278122,"Egr3","14","early growth response 3","yellow"
"ENSMUSG00000033965",0.803281134174313,-0.42479739500181,"Slc16a2","X","solute carrier family 16 (monocarboxylic acid transporters), member 2","yellow"
"ENSMUSG00000034701",0.882267921391154,-0.351939460087157,"Neurod1","2","neurogenic differentiation 1","yellow"
